"ID";Aadress;Täisaadress;Objekti liik;Tase1 kood;Tase1 nimetus;Tase2 kood;Tase2 nimetus;Tase3 kood;Tase3 nimetus;Tase4 kood;Tase4 nimetus;Tase5 kood;Tase5 nimetus;Tase6 kood;Tase6 nimetus;Tase7 kood;Tase7 nimetus;Tase8 kood;Tase8 nimetus;Koodaadress;ADR ID;L-Est X;L-Est Y;N;E;N (dms);E (dms)
2134501;Kargoja Saunametsa Surju vald Pärnumaa;"Pärnu maakond, Saarde vald, Saunametsa küla, Kargoja";3;68;Pärnu maakond;712;Saarde vald;7463;Saunametsa küla;;;;;5HDE;Kargoja;;;;;687127463000000005HDE000000000000;2916763;6458790;551792;58,26679;24,88249;"58°16'0.45""";"24°52'56.98"""
2134516;Kiltsi Kurvi Paralepa Ridala vald Läänemaa;Lääne maakond;1;56;Lääne maakond;000;;;;;;;;;;;;;;560000000000000000000000000000000;2647118;6533729;473524;58,94185;23,5401;"58°56'30.65""";"23°32'24.34"""
2134520;Tallinna mnt. Uuemõisa Ridala vald Läänemaa;"Lääne maakond, Haapsalu linn, Uuemõisa alevik, Tallinna mnt 65";3;56;Lääne maakond;184;Haapsalu linn;8769;Uuemõisa alevik;;;0ODH;Tallinna mnt;;;8MND;65;;;56184876900000ODH00008MND00000000;2647722;6533260;475115;58,93773;23,56778;"58°56'15.84""";"23°34'4.02"""
2134522;Kurvi Haapsalu Läänemaa;"Lääne maakond, Haapsalu linn, Kiltsi küla, Kurvi";3;56;Lääne maakond;184;Haapsalu linn;3090;Kiltsi küla;;;;;6IYR;Kurvi;;;;;561843090000000006IYR000000000000;2652961;6531234;471604;58,91933;23,50706;"58°55'9.58""";"23°30'25.43"""
2134528;Lähtru tee Palivere Lääne-Nigula vald Läänemaa;"Lääne maakond, Lääne-Nigula vald, Palivere alevik, Lähtru tee 10";3;56;Lääne maakond;441;Lääne-Nigula vald;5926;Palivere alevik;;;06VO;Lähtru tee;;;2IKW;10;;;564415926000006VO00002IKW00000000;2931403;6536125;493979;58,96413;23,89535;"58°57'50.87""";"23°53'43.24"""
2134529;Kiltsi Kurvi Haapsalu Läänemaa;"Lääne maakond, Haapsalu linn, Kiltsi küla, Kurvi";3;56;Lääne maakond;184;Haapsalu linn;3090;Kiltsi küla;;;;;6IYR;Kurvi;;;;;561843090000000006IYR000000000000;2652961;6531234;471604;58,91933;23,50706;"58°55'9.58""";"23°30'25.43"""
2134531;Kiltsi Kurvi Paralepa Ridala vald Läänemaa;Lääne maakond;1;56;Lääne maakond;000;;;;;;;;;;;;;;560000000000000000000000000000000;2647118;6533729;473524;58,94185;23,5401;"58°56'30.65""";"23°32'24.34"""
2134550;Rohu Laekvere vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Rohu küla";1;60;Lääne-Viru maakond;901;Vinni vald;7034;Rohu küla;;;;;;;;;;;609017034000000000000000000000000;2822766;6553237;642020;59,09424;26,47841;"59°5'39.26""";"26°28'42.28"""
2134563;Uus tn Kadrina Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Uus tn 1";3;60;Lääne-Viru maakond;272;Kadrina vald;2490;Kadrina alevik;;;06EC;Uus tn;;;1YF2;1;;;602722490000006EC00001YF200000000;2808898;6579441;621757;59,33559;26,13964;"59°20'8.13""";"26°8'22.70"""
2134565;Pärna tn Vajangu Tamsalu vald Lääne-Virumaa;"Lääne-Viru maakond, Tapa vald, Vajangu küla, Pärna tn 1";3;60;Lääne-Viru maakond;792;Tapa vald;8903;Vajangu küla;;;0G92;Pärna tn;;;5PCT;1;;;60792890300000G9200005PCT00000000;2790959;6553960;614892;59,10886;26,00569;"59°6'31.91""";"26°0'20.48"""
2134575;Põllusmaa Espre Ridala vald Läänemaa;"Lääne maakond, Haapsalu linn, Espre küla, Põllusmaa";3;56;Lääne maakond;184;Haapsalu linn;1658;Espre küla;;;;;5MM3;Põllusmaa;;;;;561841658000000005MM3000000000000;2648857;6530366;476956;58,91185;23,60006;"58°54'42.68""";"23°36'0.21"""
2134576;Saare Saunja Lääne-Nigula vald Läänemaa;"Lääne maakond, Lääne-Nigula vald, Saunja küla, Saare";3;56;Lääne maakond;441;Lääne-Nigula vald;7465;Saunja küla;;;;;082E;Saare;;;;;56441746500000000082E000000000000;2965004;6536584;480745;58,96786;23,66528;"58°58'4.31""";"23°39'55.00"""
2134582;Jõe Palivere Lääne-Nigula vald Läänemaa;"Lääne maakond, Lääne-Nigula vald, Palivere alevik, Jõe tn 2";3;56;Lääne maakond;441;Lääne-Nigula vald;5926;Palivere alevik;;;06VK;Jõe tn;;;3D6V;2;;;564415926000006VK00003D6V00000000;2941491;6536548;494023;58,96793;23,8961;"58°58'4.55""";"23°53'45.95"""
2134595;Kiltsi Kurvi Paralepa Ridala vald Läänemaa;Lääne maakond;1;56;Lääne maakond;000;;;;;;;;;;;;;;560000000000000000000000000000000;2647118;6533729;473524;58,94185;23,5401;"58°56'30.65""";"23°32'24.34"""
2134596;Tallinna mnt. Haapsalu Läänemaa;"Lääne maakond, Haapsalu linn, Haapsalu linn, Tallinna mnt 1";3;56;Lääne maakond;184;Haapsalu linn;1692;Haapsalu linn;;;0RTZ;Tallinna mnt;;;AWTI;1;;;56184169200000RTZ0000AWTI00000000;2670610;6533570;473660;58,94043;23,54248;"58°56'25.55""";"23°32'32.92"""
2134602;Rohu Laekvere vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Rohu küla";1;60;Lääne-Viru maakond;901;Vinni vald;7034;Rohu küla;;;;;;;;;;;609017034000000000000000000000000;2822766;6553237;642020;59,09424;26,47841;"59°5'39.26""";"26°28'42.28"""
2134604;Iirise Näpi Sõmeru vald Lääne-Virumaa;"Lääne-Viru maakond, Rakvere vald, Näpi alevik, Iirise tn 1/1";3;60;Lääne-Viru maakond;661;Rakvere vald;5554;Näpi alevik;;;07QL;Iirise tn;;;0UO5;" 1/1";;;606615554000007QL00000UO500000000;2689076;6583118;637326;59,36384;26,41534;"59°21'49.81""";"26°24'55.21"""
2134607;Kohala Sõmeru vald Lääne-Virumaa;"Lääne-Viru maakond, Rakvere vald, Kohala küla";1;60;Lääne-Viru maakond;661;Rakvere vald;3263;Kohala küla;;;;;;;;;;;606613263000000000000000000000000;2674753;6589158;643411;59,41601;26,52626;"59°24'57.62""";"26°31'34.54"""
2134609;Soodushind 25 000.-€ Sõmeru Sõmeru vald Lääne-Virumaa;Lääne-Viru maakond;1;60;Lääne-Viru maakond;000;;;;;;;;;;;;;;600000000000000000000000000000000;2674736;6581207;634272;59,34767;26,36048;"59°20'51.61""";"26°21'37.74"""
2134623;Rohu 14 Pärnu Pärnumaa;"Pärnu maakond, Pärnu linn, Pärnu linn, Rohu tn 14";3;68;Pärnu maakond;624;Pärnu linn;6619;Pärnu linn;;;0T26;Rohu tn;;;B69D;14;;;68624661900000T260000B69D00000000;3040945;6473171;529277;58,39799;24,50071;"58°23'52.75""";"24°30'2.54"""
2134657;Nisu Tõrvandi Ülenurme vald Tartumaa;"Tartu maakond, Kambja vald, Tõrvandi alevik, Nisu tn 1";3;79;Tartu maakond;283;Kambja vald;8532;Tõrvandi alevik;;;08PW;Nisu tn;;;2M4S;1;;;792838532000008PW00002M4S00000000;2900196;6466671;657897;58,31213;26,69454;"58°18'43.67""";"26°41'40.35"""
2134661;Paju Audru Audru vald Pärnumaa;"Pärnu maakond, Pärnu linn, Audru alevik, Paju tn 10";3;68;Pärnu maakond;624;Pärnu linn;1458;Audru alevik;;;023X;Paju tn;;;3YW9;10;;;6862414580000023X00003YW900000000;3022904;6474827;517453;58,41349;24,29862;"58°24'48.56""";"24°17'55.02"""
2134694;Salumetsa Pilka Luunja vald Tartumaa;"Tartu maakond, Luunja vald, Pilka küla, Salumetsa";3;79;Tartu maakond;432;Luunja vald;6249;Pilka küla;;;;;C91B;Salumetsa;;;;;79432624900000000C91B000000000000;3309057;6478718;668645;58,41619;26,88658;"58°24'58.27""";"26°53'11.69"""
2134705;Talu tee 7 Tõrvandi Ülenurme vald Tartumaa;Tartu maakond;1;79;Tartu maakond;000;;;;;;;;;;;;;;790000000000000000000000000000000;2822791;6472971;660202;58,36781;26,73822;"58°22'4.12""";"26°44'17.59"""
2134746;Endla 13 Haapsalu Läänemaa;"Lääne maakond, Haapsalu linn, Haapsalu linn, Endla tn 13";3;56;Lääne maakond;184;Haapsalu linn;1692;Haapsalu linn;;;0RQF;Endla tn;;;AVOP;13;;;56184169200000RQF0000AVOP00000000;2664085;6533871;473323;58,94311;23,53659;"58°56'35.20""";"23°32'11.71"""
2134762;Paju Mustmätta Lüganuse vald Ida-Virumaa;"Ida-Viru maakond, Lüganuse vald, Mustmätta küla, Paju";3;45;Ida-Viru maakond;442;Lüganuse vald;5088;Mustmätta küla;;;;;6IS7;Paju;;;;;454425088000000006IS7000000000000;3224355;6587079;673781;59,38601;27,0589;"59°23'9.65""";"27°3'32.03"""
2134768;Kihlevere Kihlevere Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Kihlevere küla, Kihlevere alajaam";3;60;Lääne-Viru maakond;272;Kadrina vald;3017;Kihlevere küla;;;;;FVWO;Kihlevere alajaam;;;;;60272301700000000FVWO000000000000;3505882;6584253;621297;59,3789;26,13425;"59°22'44.03""";"26°8'3.30"""
2134796;Nurmenuku Kurepalu Haaslava vald Tartumaa;Tartu maakond;1;79;Tartu maakond;000;;;;;;;;;;;;;;790000000000000000000000000000000;2822791;6472971;660202;58,36781;26,73822;"58°22'4.12""";"26°44'17.59"""
2134802;Tudulinna Tudulinna Tudulinna vald Ida-Virumaa;"Ida-Viru maakond, Alutaguse vald, Tudulinna küla";1;45;Ida-Viru maakond;130;Alutaguse vald;8393;Tudulinna küla;;;;;;;;;;;451308393000000000000000000000000;3459584;6547763;676703;59,03224;27,07852;"59°1'56.08""";"27°4'42.67"""
2134837;Spordi Rakvere Lääne-Virumaa;"Lääne-Viru maakond, Rakvere linn, Spordi tn";2;60;Lääne-Viru maakond;663;Rakvere linn;;;;;0LXU;Spordi tn;;;;;;;60663000000000LXU0000000000000000;2692695;6580960;634106;59,3455;26,35742;"59°20'43.82""";"26°21'26.69"""
2134857;Mäe tn. Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Mäe tn 10a";3;84;Viljandi maakond;897;Viljandi linn;;;;;05D8;Mäe tn;;;3DOZ;10a;;;848970000000005D800003DOZ00000000;401137;6470473;593869;58,36467;25,604;"58°21'52.80""";"25°36'14.40"""
2134859;Holstre Holstre Viljandi vald Viljandimaa;"Viljandi maakond, Viljandi vald, Holstre küla, Holstre tee 10";3;84;Viljandi maakond;899;Viljandi vald;1888;Holstre küla;;;0MW8;Holstre tee;;;7FMH;10;;;84899188800000MW800007FMH00000000;3142994;6460958;599000;58,27813;25,68755;"58°16'41.28""";"25°41'15.19"""
2134860;Liiva Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Liiva tn";2;84;Viljandi maakond;897;Viljandi linn;;;;;05BV;Liiva tn;;;;;;;848970000000005BV0000000000000000;108338;6470300;593957;58,3631;25,60543;"58°21'47.14""";"25°36'19.56"""
2134861;Rehe Karksi Karksi vald Viljandimaa;"Viljandi maakond, Mulgi vald, Karksi küla, Rehe";3;84;Viljandi maakond;480;Mulgi vald;2759;Karksi küla;;;;;1J5Q;Rehe;;;;;844802759000000001J5Q000000000000;3228404;6443320;593350;58,12105;25,58418;"58°7'15.80""";"25°35'3.05"""
2134865;Lai Suure-Jaani Suure-Jaani vald Viljandimaa;"Viljandi maakond, Põhja-Sakala vald, Suure-Jaani linn, Lai tn 1";3;84;Viljandi maakond;615;Põhja-Sakala vald;7836;Suure-Jaani linn;;;03HC;Lai tn;;;3IYO;1;;;846157836000003HC00003IYO00000000;3282919;6489286;585875;58,53518;25,47451;"58°32'6.65""";"25°28'28.25"""
2134872;Looga Viljandi Viljandimaa;"Viljandi maakond, Viljandi linn, Looga tn";2;84;Viljandi maakond;897;Viljandi linn;;;;;05D2;Looga tn;;;;;;;848970000000005D20000000000000000;118553;6471557;593378;58,3745;25,59605;"58°22'28.21""";"25°35'45.80"""
2134878;Villevere Türi vald Järvamaa;"Järva maakond, Türi vald, Villevere küla";1;52;Järva maakond;834;Türi vald;9352;Villevere küla;;;;;;;;;;;528349352000000000000000000000000;2556632;6502188;586573;58,65085;25,49142;"58°39'3.06""";"25°29'29.11"""
2134879;Uus Kadrina Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Kadrina alevik, Uus tn 1";3;60;Lääne-Viru maakond;272;Kadrina vald;2490;Kadrina alevik;;;06EC;Uus tn;;;1YF2;1;;;602722490000006EC00001YF200000000;2808898;6579441;621757;59,33559;26,13964;"59°20'8.13""";"26°8'22.70"""
2134881;Väluste Tarvastu vald Viljandimaa;"Viljandi maakond, Viljandi vald, Väluste küla";1;84;Viljandi maakond;899;Viljandi vald;9661;Väluste küla;;;;;;;;;;;848999661000000000000000000000000;3133148;6464210;610427;58,30459;25,8838;"58°18'16.52""";"25°53'1.67"""
2134904;Nüri Sonda vald Ida-Virumaa;"Ida-Viru maakond, Lüganuse vald, Nüri küla";1;45;Ida-Viru maakond;442;Lüganuse vald;5569;Nüri küla;;;;;;;;;;;454425569000000000000000000000000;3221244;6581280;662063;59,33864;26,84856;"59°20'19.10""";"26°50'54.83"""
2134907;Jaaniku tee Ubja Sõmeru vald Lääne-Virumaa;"Lääne-Viru maakond, Rakvere vald, Ubja küla, Jaaniku tee 11";3;60;Lääne-Viru maakond;661;Rakvere vald;8610;Ubja küla;;;0MCN;Jaaniku tee;;;6YEF;11;;;60661861000000MCN00006YEF00000000;2679768;6589484;638519;59,42055;26,44037;"59°25'14.00""";"26°26'25.34"""
2134910;Moora Laekvere vald Lääne-Virumaa;"Lääne-Viru maakond, Vinni vald, Moora küla";1;60;Lääne-Viru maakond;901;Vinni vald;4978;Moora küla;;;;;;;;;;;609014978000000000000000000000000;2822744;6550407;645354;59,06773;26,53467;"59°4'3.84""";"26°32'4.82"""
2134925;Niidu Sindi Pärnumaa;"Pärnu maakond, Tori vald, Sindi linn, Niidu tn";2;68;Pärnu maakond;809;Tori vald;7607;Sindi linn;;;0TIK;Niidu tn;;;;;;;68809760700000TIK0000000000000000;3396352;6473315;537594;58,39864;24,64296;"58°23'55.12""";"24°38'34.66"""
2134926;Angerja tn Pärnu Pärnumaa;"Pärnu maakond, Pärnu linn, Pärnu linn, Angerja tn 2";3;68;Pärnu maakond;624;Pärnu linn;6619;Pärnu linn;;;0SRW;Angerja tn;;;B71R;2;;;68624661900000SRW0000B71R00000000;3042742;6472466;528519;58,39171;24,48765;"58°23'30.15""";"24°29'15.56"""
2134928;Tõnu Treimani Häädemeeste vald Pärnumaa;"Pärnu maakond, Häädemeeste vald, Treimani küla, Tõnu";3;68;Pärnu maakond;214;Häädemeeste vald;8340;Treimani küla;;;;;A1OK;Tõnu;;;;;68214834000000000A1OK000000000000;2950953;6421352;523175;57,93311;24,39118;"57°55'59.18""";"24°23'28.25"""
2134932;Pauastvere Põltsamaa vald Jõgevamaa;"Jõgeva maakond, Põltsamaa vald, Pauastvere küla";1;50;Jõgeva maakond;618;Põltsamaa vald;6048;Pauastvere küla;;;;;;;;;;;506186048000000000000000000000000;3335199;6505108;616088;58,67016;26,00112;"58°40'12.57""";"26°0'4.04"""
2134952;Ristipalo Räpina vald Põlvamaa;"Põlva maakond, Räpina vald, Ristipalo küla";1;64;Põlva maakond;708;Räpina vald;7016;Ristipalo küla;;;;;;;;;;;647087016000000000000000000000000;3158458;6444022;705724;58,0892;27,48932;"58°5'21.13""";"27°29'21.56"""
2135134;Jaanimäe talu Adila Kohila vald Raplamaa;"Rapla maakond, Kohila vald, Adila küla, Jaanimäe";3;71;Rapla maakond;317;Kohila vald;1079;Adila küla;;;;;1JN0;Jaanimäe;;;;;713171079000000001JN0000000000000;3324262;6551885;536686;59,10409;24,64026;"59°6'14.71""";"24°38'24.93"""
2135198;Nõges Aespa Kohila vald Raplamaa;"Rapla maakond, Kohila vald";1;71;Rapla maakond;317;Kohila vald;;;;;;;;;;;;;713170000000000000000000000000000;3302051;6558896;543056;59,16643;24,7528;"59°9'59.14""";"24°45'10.06"""
2135245;Avia Aespa Kohila vald Raplamaa;"Rapla maakond, Kohila vald, Aespa alevik, Avia põik 1";3;71;Rapla maakond;317;Kohila vald;1094;Aespa alevik;;;0PLF;Avia põik;;;9KQK;1;;;71317109400000PLF00009KQK00000000;3326835;6563709;537417;59,21016;24,65503;"59°12'36.59""";"24°39'18.11"""
2135280;Tuuleveski Põlma Raikküla vald Raplamaa;"Rapla maakond, Rapla vald, Põlma küla, Tuuleveski";3;71;Rapla maakond;668;Rapla vald;6533;Põlma küla;;;;;1NF5;Tuuleveski;;;;;716686533000000001NF5000000000000;3159386;6529526;545180;58,90256;24,78393;"58°54'9.22""";"24°47'2.14"""
2135497;Avia Aespa Kohila vald Raplamaa;"Rapla maakond, Kohila vald, Aespa alevik, Avia põik 1";3;71;Rapla maakond;317;Kohila vald;1094;Aespa alevik;;;0PLF;Avia põik;;;9KQK;1;;;71317109400000PLF00009KQK00000000;3326835;6563709;537417;59,21016;24,65503;"59°12'36.59""";"24°39'18.11"""
2136113;Piibelehe Võsu Vihula vald Lääne-Virumaa;"Lääne-Viru maakond, Haljala vald, Võsu alevik, Piibelehe tn 1";3;60;Lääne-Viru maakond;191;Haljala vald;9592;Võsu alevik;;;07G9;Piibelehe tn;;;130M;1;;;601919592000007G90000130M00000000;2788688;6605618;611062;59,57339;25,96528;"59°34'24.20""";"25°57'55.01"""
2136125;Tihase Sindi Pärnumaa;"Pärnu maakond, Tori vald, Sindi linn, Tihase tn";2;68;Pärnu maakond;809;Tori vald;7607;Sindi linn;;;0THJ;Tihase tn;;;;;;;68809760700000THJ0000000000000000;3396176;6471904;537208;58,38601;24,63613;"58°23'9.63""";"24°38'10.07"""
2136140;Juhani tee Mändjala Lääne-Saare vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2136141;Hariduse Kuressaare Saaremaa;"Saare maakond, Saaremaa vald, Kuressaare linn, Hariduse tn 1";3;74;Saare maakond;714;Saaremaa vald;3655;Kuressaare linn;;;0RMN;Hariduse tn;;;AR5M;1;;;74714365500000RMN0000AR5M00000000;2637996;6458690;411108;58,25994;22,48556;"58°15'35.79""";"22°29'8.01"""
2136147;Tammiste Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Tammiste küla";1;68;Pärnu maakond;809;Tori vald;8120;Tammiste küla;;;;;;;;;;;688098120000000000000000000000000;3387958;6469849;533305;58,36787;24,56911;"58°22'4.34""";"24°34'8.79"""
2136166;Oja Rakvere Lääne-Virumaa;"Lääne-Viru maakond, Rakvere linn, Oja tn";2;60;Lääne-Viru maakond;663;Rakvere linn;;;;;02BF;Oja tn;;;;;;;606630000000002BF0000000000000000;2692440;6581680;633384;59,35219;26,34518;"59°21'7.89""";"26°20'42.63"""
2136202;Uuesaadu talu Kuninguste Orissaare vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2136213;Vahtra Rakvere Lääne-Virumaa;"Lääne-Viru maakond, Rakvere linn, Vahtra pst";2;60;Lääne-Viru maakond;663;Rakvere linn;;;;;02CI;Vahtra pst;;;;;;;606630000000002CI0000000000000000;2691666;6579822;633505;59,33548;26,34616;"59°20'7.75""";"26°20'46.17"""
2136223;Massiaru Häädemeeste vald Pärnumaa;"Pärnu maakond, Häädemeeste vald, Massiaru küla";1;68;Pärnu maakond;214;Häädemeeste vald;4805;Massiaru küla;;;;;;;;;;;682144805000000000000000000000000;2908438;6428676;534237;57,99814;24,57896;"57°59'53.32""";"24°34'44.26"""
2136245;Sepa Mäeküla Orissaare vald Saaremaa;"Tartu maakond, Kambja vald, Mäeküla";1;79;Tartu maakond;283;Kambja vald;5194;Mäeküla;;;;;;;;;;;792835194000000000000000000000000;2822809;6457689;660760;58,23051;26,73709;"58°13'49.84""";"26°44'13.54"""
2136252;Võtikvere Torma vald Jõgevamaa;"Jõgeva maakond, Mustvee vald, Võtikvere küla";1;50;Jõgeva maakond;486;Mustvee vald;9596;Võtikvere küla;;;;;;;;;;;504869596000000000000000000000000;3335056;6528616;663497;58,86574;26,83464;"58°51'56.67""";"26°50'4.72"""
2136258;Vaimastvere Jõgeva vald Jõgevamaa;"Jõgeva maakond, Jõgeva vald, Vaimastvere küla";1;50;Jõgeva maakond;247;Jõgeva vald;8879;Vaimastvere küla;;;;;;;;;;;502478879000000000000000000000000;3335148;6521614;632610;58,81352;26,29545;"58°48'48.69""";"26°17'43.63"""
2136270;Eksklusiivne palkmaja mere lähedal. Kabli Häädemeeste vald Pärnumaa;Pärnu maakond;1;68;Pärnu maakond;000;;;;;;;;;;;;;;680000000000000000000000000000000;2908388;6471454;529885;58,38253;24,51088;"58°22'57.11""";"24°30'39.17"""
2136276;Nirgi tee 1 Eametsa Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Eametsa küla, Nirgi tee 1";3;68;Pärnu maakond;809;Tori vald;1510;Eametsa küla;;;0H1D;Nirgi tee;;;3D06;1;;;68809151000000H1D00003D0600000000;3394013;6476719;526210;58,43004;24,44866;"58°25'48.13""";"24°26'55.18"""
2136281;Jaama tn Tammiste Sauga vald Pärnumaa;Pärnu maakond;1;68;Pärnu maakond;000;;;;;;;;;;;;;;680000000000000000000000000000000;2908388;6471454;529885;58,38253;24,51088;"58°22'57.11""";"24°30'39.17"""
2136304;Härjanurme Puurmani vald Jõgevamaa;"Jõgeva maakond, Jõgeva vald, Härjanurme küla";1;50;Jõgeva maakond;247;Jõgeva vald;1950;Härjanurme küla;;;;;;;;;;;502471950000000000000000000000000;3335071;6508446;636313;58,69422;26,35151;"58°41'39.20""";"26°21'5.44"""
2136320;Tulbi Kilksama Sauga vald Pärnumaa;Pärnu maakond;1;68;Pärnu maakond;000;;;;;;;;;;;;;;680000000000000000000000000000000;2908388;6471454;529885;58,38253;24,51088;"58°22'57.11""";"24°30'39.17"""
2136321;Teeääre Koimla Lääne-Saare vald Saaremaa;Saare maakond;1;74;Saare maakond;000;;;;;;;;;;;;;;740000000000000000000000000000000;100009;6457965;411216;58,25346;22,48768;"58°15'12.44""";"22°29'15.64"""
2136330;Jõgeva Jõgeva vald Jõgevamaa;"Jõgeva maakond, Jõgeva vald";1;50;Jõgeva maakond;247;Jõgeva vald;;;;;;;;;;;;;502470000000000000000000000000000;3335065;6514301;638830;58,74596;26,3985;"58°44'45.44""";"26°23'54.62"""
2136344;Jõekalda tee 45 Kauni Reiu jõe kaldal Silla Paikuse vald Pärnumaa;Pärnu maakond;1;68;Pärnu maakond;000;;;;;;;;;;;;;;680000000000000000000000000000000;2908388;6471454;529885;58,38253;24,51088;"58°22'57.11""";"24°30'39.17"""
2136352;Laheküla tee Laheküla Lääne-Saare vald Saaremaa;"Saare maakond, Saaremaa vald, Laheküla";1;74;Saare maakond;714;Saaremaa vald;4053;Laheküla;;;;;;;;;;;747144053000000000000000000000000;2598234;6460013;408973;58,27138;22,44868;"58°16'16.96""";"22°26'55.24"""
2136356;Kasepõllu 6 Rabaküla Surju vald Pärnumaa;"Pärnu maakond, Saarde vald, Rabaküla, Kasepõllu vkt 6";3;68;Pärnu maakond;712;Saarde vald;6705;Rabaküla;2DGO;Kasepõllu vkt;;;;;7MM1;6;;;6871267052DGO000000007MM100000000;2960772;6458184;539762;58,26261;24,67742;"58°15'45.38""";"24°40'38.73"""
2136402;Herjava Ridala vald Läänemaa;"Lääne maakond, Haapsalu linn, Herjava küla";1;56;Lääne maakond;184;Haapsalu linn;1824;Herjava küla;;;;;;;;;;;561841824000000000000000000000000;2647129;6535203;479211;58,95539;23,63874;"58°57'19.42""";"23°38'19.47"""
2136406;Sauga vald Tammiste Jaama tn Pärnu Pärnumaa;Pärnu maakond;1;68;Pärnu maakond;000;;;;;;;;;;;;;;680000000000000000000000000000000;2908388;6471454;529885;58,38253;24,51088;"58°22'57.11""";"24°30'39.17"""
2136407;Tammiste Nõlva põik 4-1 Pärnu Pärnumaa;"Pärnu maakond, Tori vald, Tammiste küla, Nõlva põik 4-1";3;68;Pärnu maakond;809;Tori vald;8120;Tammiste küla;;;0CAE;Nõlva põik;;;2V72;4;D8HV;1;68809812000000CAE00002V72D8HV0000;3398358;6472726;534069;58,39364;24,58259;"58°23'37.12""";"24°34'57.32"""
2136429;Kärbi tee Eametsa Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Eametsa küla, Kärbi tee 1";3;68;Pärnu maakond;809;Tori vald;1510;Eametsa küla;;;0H1E;Kärbi tee;;;2UMT;1;;;68809151000000H1E00002UMT00000000;3398111;6476730;526112;58,43014;24,44698;"58°25'48.51""";"24°26'49.14"""
2136430;Nirgi tee Eametsa Sauga vald Pärnumaa;"Pärnu maakond, Tori vald, Eametsa küla, Nirgi tee 1";3;68;Pärnu maakond;809;Tori vald;1510;Eametsa küla;;;0H1D;Nirgi tee;;;3D06;1;;;68809151000000H1D00003D0600000000;3394013;6476719;526210;58,43004;24,44866;"58°25'48.13""";"24°26'55.18"""
2136438;Veski tee Reiu Tahkuranna vald Pärnumaa;"Pärnu maakond, Häädemeeste vald, Reiu küla, Veski tee 11";3;68;Pärnu maakond;214;Häädemeeste vald;6925;Reiu küla;;;0QUV;Veski tee;;;A6JO;11;;;68214692500000QUV0000A6JO00000000;2952822;6462880;535847;58,3051;24,61146;"58°18'18.38""";"24°36'41.25"""
2136456;Oti Rõmeda Kadrina vald Lääne-Virumaa;"Lääne-Viru maakond, Kadrina vald, Rõmeda küla, Oti";3;60;Lääne-Viru maakond;272;Kadrina vald;7164;Rõmeda küla;;;;;33OP;Oti;;;;;6027271640000000033OP000000000000;2809491;6591827;615509;59,44847;26,03652;"59°26'54.48""";"26°2'11.46"""
