ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta	Maakond
2084657	197486.99	2	241.1	Valmis	1942	Eisma Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2084664	53050	2	96	Valmis	1997	Muna Nüpli Otepää vald Valgamaa	2013	Valgamaa
2084673	67000	3	88.6	Valmis	1985	Kõpu tn Viljandi Viljandimaa	2013	Viljandimaa
2084686	145000	6	324.5	Valmis	1990	Riia mnt. 89 Viljandi Viljandimaa	2013	Viljandimaa
2084693	32000	3	61.3	Vajab renoveerimist	1983	Kiriku 35 Kallaste Tartumaa	2013	Tartumaa
2084712	28000	3	126	Vajab renoveerimist	1966	Kille tee Veskimäe Abja vald Viljandimaa	2013	Viljandimaa
2084718	85000	5	120	Uus	2012	Seljandiku tee 3b Kalmaküla Lohusuu vald Ida-Virumaa	2013	Ida-Virumaa
2084721	31000	3	71.1	Vajab renoveerimist	1951	Eha tänav Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2084747	19900	5	155.6	Vajab renoveerimist	1927	Petseri 13 Valga Valgamaa	2013	Valgamaa
2084786	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084787	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084788	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084789	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084790	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084791	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084792	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084793	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2084794	152000	4	153	NA	2007	Elulõnga Ihaste Tartu Tartumaa	2013	Tartumaa
2084802	118000	5	130	Uus	2007	Palupera Atra Rõngu vald Tartumaa	2013	Tartumaa
2084805	118000	5	130	Uus	2007	Atra Palupera vald Valgamaa	2013	Valgamaa
2084816	82446.03	5	191.3	Uus	2008	Mäeotsa tee Laadi Tahkuranna vald Pärnumaa	2013	Pärnumaa
2084840	10600	2	57.3	Vajab renoveerimist	1960	Pärnjõe Vändra vald Pärnumaa	2013	Pärnumaa
2084865	155000	5	135	NA	2004	Riinu Upa Lääne-Saare vald Saaremaa	2013	Saaremaa
2084866	128500	NA	74	Vajab renoveerimist	1790	Roosi Pärnu Pärnumaa	2013	Pärnumaa
2084872	72000	5	116	Valmis	1926	Jaama Pärnu Pärnumaa	2013	Pärnumaa
2084905	26500	2	49.8	NA	1907	Visusti Palamuse vald Jõgevamaa	2013	Jõgevamaa
2084918	89000	5	184.2	Valmis	1994	Karja Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2084922	50000	8	271.8	NA	1975	Raba Sonni Käru vald Raplamaa	2013	Raplamaa
2084991	57000	NA	116.1	Valmis	1932	Seljamaa Tamba Varbla vald Pärnumaa	2013	Pärnumaa
2085003	195000	NA	417	Vajab renoveerimist	1910	Tallinna 1 Paide Järvamaa	2013	Järvamaa
2085032	11900	8	181	Vajab renoveerimist	1964	Koosa Vara vald Tartumaa	2013	Tartumaa
2085048	45000	3	NA	NA	1962	Murumetsa talu Laguja Nõo vald Tartumaa	2013	Tartumaa
2085069	395000	5	386	NA	2003	Rääma 11a Pärnu Pärnumaa	2013	Pärnumaa
2085126	30000	3	80	Vajab renoveerimist	1935	Voldi Tabivere vald Jõgevamaa	2013	Jõgevamaa
2085142	80000	4	NA	Uus	2008	Rääbise Äksi Tartu vald Tartumaa	2013	Tartumaa
2085182	82000	4	NA	Uus	2010	põik 18 Antsla Antsla vald Võrumaa	2013	Võrumaa
2085224	39900	3	130	San. remont tehtud	1963	Kanepi alevik Kanepi Kanepi vald Põlvamaa	2013	Põlvamaa
2085230	139000	5	471	San. remont tehtud	1993	Lähte alevik Lähte Tartu vald Tartumaa	2013	Tartumaa
2085236	102000	5	236	San. remont tehtud	1930	Meoma Meoma Vara vald Tartumaa	2013	Tartumaa
2085243	225000	5	198	Uus	2010	Müta tee Vahi Tartu vald Tartumaa	2013	Tartumaa
2085244	225000	5	198	Uus	2010	Müta tee Raadi-Kruusamäe Tartu Tartumaa	2013	Tartumaa
2085248	79800	4	150	Keskmine	1989	Nurmenuku Haaslava Haaslava vald Tartumaa	2013	Tartumaa
2085251	98000	4	100	Uus	2008	Pupastvere Pupastvere Tartu vald Tartumaa	2013	Tartumaa
2085252	139000	6	250	San. remont tehtud	1989	Võru Ropka Tartu Tartumaa	2013	Tartumaa
2085358	124900	5	239	Uus	2007	Vahi küla Tartu Tartumaa	2013	Tartumaa
2085363	284800	7	600	Renoveeritud	1998	Pallase pst Ihaste Tartu Tartumaa	2013	Tartumaa
2085366	105000	4	149.1	NA	1958	Sepakuru Ropka Tartu Tartumaa	2013	Tartumaa
2085367	82000	5	200	Uus	2009	Räni Ülenurme vald Tartumaa	2013	Tartumaa
2085539	54000	4	210	Keskmine	1983	Kastolatsi tee 4 Kastolatsi Otepää vald Valgamaa	2013	Valgamaa
2085586	45000	3	80.3	Vajab renoveerimist	1905	Rukki 4 Käärdi alevik Elva Tartumaa	2013	Tartumaa
2085754	30000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013	Raplamaa
2085838	284900	7	600	Renoveeritud	1998	Pallase pst 72 Ihaste Tartu Tartumaa	2013	Tartumaa
2085895	129000	12	NA	Uus	2012	Merimäe tee 23 Tahkuranna Tahkuranna vald Pärnumaa	2013	Pärnumaa
2085933	0	5	NA	Uus	2013	Tikste 17 Tõrva Valgamaa	2013	Valgamaa
2085953	90000	3	127	Uus	2004	Olevi tee Tartu Tartumaa	2013	Tartumaa
2085958	185000	4	191.1	Uus	2004	 Tartu Tartumaa	2013	Tartumaa
2085997	34500	4	74	Vajab san. remonti	1974	Lepiku 7 Tapa linn Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa
2086006	48200	3	103.5	Uus	2004	Eelika Paatsa Mustjala vald Saaremaa	2013	Saaremaa
2086070	19500	3	73.5	NA	1959	Uue-Pärtma Mäebe Torgu vald Saaremaa	2013	Saaremaa
2086127	20000	NA	116	Vajab renoveerimist	1930	Pajuse Soometsa Häädemeeste vald Pärnumaa	2013	Pärnumaa
2086186	129000	6	189.4	NA	1994	Kaevu 86 Pärnu Pärnumaa	2013	Pärnumaa
2086194	35000	4	NA	Uus	2012	Elva Tartumaa	2013	Tartumaa
2086312	16900	2	120	Renoveeritud	1900	Pala Vea Pala vald Jõgevamaa	2013	Jõgevamaa
2086338	88900	6	NA	Keskmine	1960	Tähe 4 Elva Tartumaa	2013	Tartumaa
2086400	46000	3	90	Vajab san. remonti	1993	Kukeselja Arumäe Vaivara vald Ida-Virumaa	2013	Ida-Virumaa
2086402	53000	3	55	Valmis	1925	Uus-Sauga 29 Pärnu Pärnumaa	2013	Pärnumaa
2086403	165000	6	177	Valmis	2002	Reiujõe tee Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2086422	83000	5	233.1	Valmis	1985	Vahtra  Elva Tartumaa	2013	Tartumaa
2086431	46000	3	80	Valmis	1985	Lohu Tamme Rannu vald Tartumaa	2013	Tartumaa
2086448	70000	4	78.1	Valmis	1966	Kilgi Pärnu Pärnumaa	2013	Pärnumaa
2086449	230000	8	315	Valmis	1999	Suur Veski 3c Pärnu Pärnumaa	2013	Pärnumaa
2086451	24000	3	140	Vajab renoveerimist	1930	Aida kinnistu Kogula Valjala vald Saaremaa	2013	Saaremaa
2086459	175000	5	231.5	Uus	2011	Kadaka tee 4 Haaslava vald Tartumaa	2013	Tartumaa
2086463	82400	6	370	NA	1991	Marja Elva Tartumaa	2013	Tartumaa
2086477	165000	6	327.4	Valmis	1990	Kraavi Variku Tartu Tartumaa	2013	Tartumaa
2086486	175000	4	217.9	NA	2003	Päikese Märja Tähtvere vald Tartumaa	2013	Tartumaa
2086492	165000	6	327.4	Valmis	1990	Kraavi Variku Tartu Tartumaa	2013	Tartumaa
2086493	175000	4	217.9	NA	2003	Märja alevik Päikese Tartu Tartumaa	2013	Tartumaa
2086502	45000	3	62.5	Uus	2006	Ojasoo tee 33 Külitse Ülenurme vald Tartumaa	2013	Tartumaa
2086586	48000	4	121.6	NA	1960	Türi Türi vald Järvamaa	2013	Järvamaa
2086587	48900	6	120.4	Valmis	1926	Koidula Türi Türi vald Järvamaa	2013	Järvamaa
2086595	99000	8	180	Vajab renoveerimist	1912	Vaba Karlova Tartu Tartumaa	2013	Tartumaa
2086626	9000	NA	153.9	Vajab renoveerimist	1862	Kurista Võnnu vald Tartumaa	2013	Tartumaa
2086629	30000	5	130.1	Valmis	1961	Paate Kukruse Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2086650	89900	6	210	NA	2012	Kubjaringi Kõrveküla Tartu vald Tartumaa	2013	Tartumaa
2086652	129280	4	202	NA	2010	Karikakra Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2086687	28000	2	122	Valmis	1930	Suve-Talu 1 Koogu Aseri vald Ida-Virumaa	2013	Ida-Virumaa
2086698	14061	2	65	Vajab renoveerimist	1963	Mäesilla - Holvandi Põlva vald Põlvamaa	2013	Põlvamaa
2086713	123500	5	222	Uus	2005	Väike-kure Kurepalu Haaslava vald Tartumaa	2013	Tartumaa
2086719	40000	5	107	NA	1957	Haigla 4 Antsla Antsla vald Võrumaa	2013	Võrumaa
2086750	159000	5	196.1	Uus	2012	Maarjatähe 16 Räni Ülenurme vald Tartumaa	2013	Tartumaa
2086782	77000	5	250.9	Valmis	1922	Välgita Välgita Viljandi vald Viljandimaa	2013	Viljandimaa
2086788	10545	4	296.1	Vajab renoveerimist	1840	Marjamäe küla Marjamäe Tarvastu vald Viljandimaa	2013	Viljandimaa
2086791	123600	5	158	Valmis	1930	Jaani-Mursi talu Tänassilma Viljandi vald Viljandimaa	2013	Viljandimaa
2086792	89000	5	119	Uus	2009	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013	Viljandimaa
2086793	281211	6	235.1	Valmis	2008	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013	Viljandimaa
2086801	89900	3	109	Valmis	1920	Jaama 3 Pärnu Pärnumaa	2013	Pärnumaa
2086822	88000	5	250	Valmis	1978	Vahe Viljandi Viljandimaa	2013	Viljandimaa
2086823	31956	3	88	Valmis	1925	Uueveski tee Viljandi Viljandimaa	2013	Viljandimaa
2086828	145000	5	137.3	Uus	2013	Ploomi tn. 7 Viljandi Viljandimaa	2013	Viljandimaa
2086829	128500	NA	74	Vajab renoveerimist	1790	Roosi Pärnu Pärnumaa	2013	Pärnumaa
2086832	73500	5	90.7	Valmis	1970	Jaani 7 Otepää Otepää vald Valgamaa	2013	Valgamaa
2086852	39000	5	137.9	Vajab renoveerimist	1940	Järva-Jaani vald Järvamaa	2013	Järvamaa
2086858	49900	6	92.4	Valmis	1927	Kõvaküla Karksi vald Viljandimaa	2013	Viljandimaa
2086875	146995	9	333	Valmis	1930	Jakobsoni Viljandi Viljandimaa	2013	Viljandimaa
2086895	99000	6	300	Renoveeritud	1990	Linnu tee 9 Sindi Pärnumaa	2013	Pärnumaa
2086906	89477	5	110	Valmis	2004	Niidu Võhma Viljandimaa	2013	Viljandimaa
2086914	54100	5	150.6	Valmis	1860	Põllu Paide Järvamaa	2013	Järvamaa
2086915	210000	5	216.3	Valmis	2009	Kopli 5 Viljandi Viljandimaa	2013	Viljandimaa
2086919	69000	5	179	Valmis	1962	Kütuse 7 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2086956	19000	3	89.3	Vajab san. remonti	1960	Väike tn 14 Räpina Räpina vald Põlvamaa	2013	Põlvamaa
2086959	22000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013	Pärnumaa
2086961	15200	3	74	Valmis	1937	Sarapuu Metsapoole Häädemeeste vald Pärnumaa	2013	Pärnumaa
2086965	40000	NA	152.6	NA	2006	Lillemäe tn 10 Lemmatsi Ülenurme vald Tartumaa	2013	Tartumaa
2086968	51000	6	159	Renoveeritud	1993	Rahkla Laekvere vald Lääne-Virumaa	2013	Lääne-Virumaa
2086976	23000	NA	59.3	Valmis	1996	Martsa küla Martsa Toila vald Ida-Virumaa	2013	Ida-Virumaa
2086993	13650	7	200	Vajab renoveerimist	1928	Võru 70 Valga Valgamaa	2013	Valgamaa
2086997	120000	5	168	Valmis	1969	Mõrra 8a Pärnu Pärnumaa	2013	Pärnumaa
2087032	30000	2	96.5	Renoveeritud	1925	Härgmäe Uuemaa Häädemeeste vald Pärnumaa	2013	Pärnumaa
2087048	138000	4	164	Uus	2007	Väljataguse küla Väljataguse Rapla vald Raplamaa	2013	Raplamaa
2087054	30000	NA	452	NA	1917	Rüütli 16 Paide Järvamaa	2013	Järvamaa
2087063	6600	4	107	NA	1937	Saunsaare Leipste Saarde vald Pärnumaa	2013	Pärnumaa
2087066	25000	4	132	Vajab san. remonti	1974	Metsa 12 Laatre Tõlliste vald Valgamaa	2013	Valgamaa
2087081	105000	4	128	Uus	2008	Laine Eisma Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa
2087090	20900	NA	241	NA	2008	Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2087103	123000	4	137	Uus	2006	Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2087104	1e+05	4	323	Valmis	1980	Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2013	Jõgevamaa
2087114	1e+05	5	229	Renoveeritud	1987	Kesk 10 Torma Torma vald Jõgevamaa	2013	Jõgevamaa
2087129	18500	NA	1013.9	NA	1986	Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa
2087130	60000	5	251.9	Valmis	1996	Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2087144	48000	5	148.9	Vajab renoveerimist	1912	Kärpla Kärpla Kehtna vald Raplamaa	2013	Raplamaa
2087155	7000	3	48.9	Valmis	1996	 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2013	Ida-Virumaa
2087161	94000	5	174.1	Valmis	2004	Kuusiku . Kohila Kohila vald Raplamaa	2013	Raplamaa
2087170	17000	4	150	Vajab renoveerimist	1974	Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2013	Pärnumaa
2087174	19500	3	90	NA	1950	Mõisavahe 3 Koigi Koigi vald Järvamaa	2013	Järvamaa
2087181	36000	3	127	Vajab san. remonti	1985	Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2013	Raplamaa
2087192	78000	4	160	Renoveeritud	1992	Metsa 9 Mustvee Jõgevamaa	2013	Jõgevamaa
2087196	7500	5	123.2	NA	1920	Väinjärve tee 12 Koeru Koeru vald Järvamaa	2013	Järvamaa
2087275	55000	4	160	Vajab renoveerimist	1950	Väikse-Liivakse Kulli Hummuli vald Valgamaa	2013	Valgamaa
2087280	34000	NA	133.9	Vajab renoveerimist	1938	Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013	Ida-Virumaa
2087288	80000	4	155.1	Uus	2006	Takja tn Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2087303	40000	3	108.4	Vajab renoveerimist	1964	Ristiku tn 5a Elva Tartumaa	2013	Tartumaa
2087313	99900	5	168	Valmis	1963	Veski 5 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2087458	42000	3	83.3	Valmis	1990	Vahe 2 Valga Valgamaa	2013	Valgamaa
2087477	27000	2	47	Valmis	1983	Pähklisalu Uusküla Rapla vald Raplamaa	2013	Raplamaa
2087482	10550	3	96.7	NA	1918	Saunaoja Koogiste Kehtna vald Raplamaa	2013	Raplamaa
2087487	66950	5	221.8	Valmis	1989	Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2013	Raplamaa
2087504	23000	3	72.3	Vajab san. remonti	1931	Sõeru talu Kesu Vigala vald Raplamaa	2013	Raplamaa
2087509	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087510	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087511	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087512	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087513	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087514	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087515	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087516	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087517	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087518	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087519	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087520	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087521	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087522	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087523	55000	4	173.4	Valmis	1935	Rabivere küla Rabivere Kohila vald Raplamaa	2013	Raplamaa
2087559	27000	5	286.9	Vajab renoveerimist	1912	Meiereimaa Kastna Tõstamaa vald Pärnumaa	2013	Pärnumaa
2087574	41900	4	80	Vajab renoveerimist	1960	Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2013	Ida-Virumaa
2087662	45000	NA	125	NA	2010	Salumetsa Pilka Luunja vald Tartumaa	2013	Tartumaa
2087673	35000	4	79	Valmis	1946	Marja 6 Mustvee Jõgevamaa	2013	Jõgevamaa
2087686	95000	5	219.4	Uus	2009	Kurevere Sangaste vald Valgamaa	2013	Valgamaa
2087691	99900	4	160	Uus	2008	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013	Viljandimaa
2087697	40000	5	236	San. remont tehtud	1989	Loimu Taikse Türi vald Järvamaa	2013	Järvamaa
2087699	5e+05	7	330	Valmis	2009	Põhjatamme Ihaste Tartu Tartumaa	2013	Tartumaa
2087702	119000	7	277	Valmis	2006	Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2013	Tartumaa
2087734	19950	3	110.4	Uus	2008	Kaku tee 2 Kakumetsa Luunja vald Tartumaa	2013	Tartumaa
2087756	17000	4	87.9	Vajab renoveerimist	1963	Põllu 26 Kadrina Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2087790	59000	5	157	NA	1982	Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2013	Lääne-Virumaa
2087801	19999	3	152.4	Vajab renoveerimist	1978	Paju Mustmätta Lüganuse vald Ida-Virumaa	2013	Ida-Virumaa
2087973	55000	5	133.7	NA	2008	Pulga tee 37 Reiu Tahkuranna vald Pärnumaa	2013	Pärnumaa
2087974	19900	2	80	Vajab renoveerimist	1938	Savi 33 Pärnu Pärnumaa	2013	Pärnumaa
2088042	8999	2	123.6	Vajab renoveerimist	1940	Ammuta Kareda vald Järvamaa	2013	Järvamaa
2088043	433000	10	226	Valmis	1980	Võle /Toom/ Tiina 1 Võle Haljala vald Lääne-Virumaa	2013	Lääne-Virumaa
2088051	60000	9	199.3	Valmis	1910	Vene tn Viljandi Viljandimaa	2013	Viljandimaa
2088053	79000	3	140	Valmis	1986	Kesk-Kaare Viljandi Viljandimaa	2013	Viljandimaa
2088058	153000	6	371	Valmis	1994	Valga Tõrva Valgamaa	2013	Valgamaa
2088062	83000	5	174	Valmis	1958	Kagu tn 3 Rakvere Lääne-Virumaa	2013	Lääne-Virumaa
2088063	140605	7	360	Valmis	2000	Tobraselja Viljandi vald Viljandimaa	2013	Viljandimaa
2088081	69000	4	110	Uus	2013	Kõrtsi Kõrkküla Aseri vald Ida-Virumaa	2013	Ida-Virumaa
2088106	18000	5	200	Vajab renoveerimist	1943	Aia Puiatu Viljandi vald Viljandimaa	2013	Viljandimaa
2088136	15750	3	50.8	Vajab san. remonti	1953	Kase 23 Valga Valgamaa	2013	Valgamaa
2088137	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013	Valgamaa
2088179	45000	8	250	NA	1992	Kasetuka Ridala vald Jõõdre Ridala vald Läänemaa	2013	Läänemaa
2088204	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088205	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088206	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088207	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088209	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088210	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088211	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088212	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088213	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088214	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088215	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088216	33000	2	60.8	Renoveeritud	2000	Vana Kaevur Järve Kohtla-Järve Ida-Virumaa	2013	Ida-Virumaa
2088249	119000	4	136.2	NA	2006	Loojangu 14 Laane Ülenurme vald Tartumaa	2013	Tartumaa
2088304	95000	4	66.7	Renoveeritud	1890	Karusselli 65 Pärnu Pärnumaa	2013	Pärnumaa
2088316	70000	3	121.7	NA	2007	Kummeli 22 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa
2088317	129990	5	218	NA	1986	Kesktänav 27 Sindi Pärnumaa	2013	Pärnumaa
2088318	38000	4	132	Uus	2007	Mampli tee 11 Papsaare Audru vald Pärnumaa	2013	Pärnumaa
2088322	31000	4	100	Renoveeritud	1980	Pihlaka tee 7 Tali Saarde vald Pärnumaa	2013	Pärnumaa
2088323	120000	6	297	NA	1995	Västriku 33 Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2088350	145000	5	137.3	Uus	2013	Ploomi tn. 7 Viljandi Viljandimaa	2013	Viljandimaa
2088396	67000	4	123.1	Uus	2013	Heina põik Viiratsi Viljandi vald Viljandimaa	2013	Viljandimaa
2088399	164500	15	899.9	Valmis	1932	Postikooli Rabaküla Surju vald Pärnumaa	2013	Pärnumaa
2088408	99000	4	107	Uus	2007	Nõmmelaane Ridala vald Nõmme Ridala vald Läänemaa	2013	Läänemaa
2088417	105000	5	168	Valmis	1988	Võsa Rapla Rapla vald Raplamaa	2013	Raplamaa
2088443	25000	4	108	NA	1922	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013	Pärnumaa
2088499	120000	6	297	NA	1995	Västriku 33 Paikuse Paikuse vald Pärnumaa	2013	Pärnumaa
2088609	13500	3	NA	Keskmine	1957	Tsirguliina Tsirguliina Tõlliste vald Valgamaa	2013	Valgamaa
2088660	48000	6	245	Valmis	1880	Tartu mnt 9 Roela Vinni vald Lääne-Virumaa	2013	Lääne-Virumaa
2088670	16500	3	82.3	Valmis	1970	Kooli Leedri Lääne-Saare vald Saaremaa	2013	Saaremaa
2088671	96000	4	98.5	Valmis	1925	Aidu Aidu Viljandi vald Viljandimaa	2013	Viljandimaa
2088690	102200	5	214.1	Valmis	1976	Tartu mnt Põltsamaa Jõgevamaa	2013	Jõgevamaa
2088693	90000	4	120.3	Valmis	2007	Köstri Viljandi Viljandimaa	2013	Viljandimaa
2088699	62300	5	191.7	Uus	2013	Tikste 17 Tõrva Valgamaa	2013	Valgamaa
2088742	35000	2	62.4	NA	1918	Rehe Sikeldi Rapla vald Raplamaa	2013	Raplamaa
2088744	19000	2	52.8	Uus	2007	Aroonia 7 Audru Audru vald Pärnumaa	2013	Pärnumaa
2088758	22000	3	68.6	Vajab renoveerimist	1959	Metsavahi . Orgita Märjamaa vald Raplamaa	2013	Raplamaa
2088773	145000	5	180	Renoveeritud	2001	Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2013	Jõgevamaa
2088836	115000	3	100	NA	1930	Raba tee 11 Ilmatsalu Tähtvere vald Tartumaa	2013	Tartumaa
2088855	96000	3	88.4	NA	2006	Ao Ninase Mustjala vald Saaremaa	2013	Saaremaa
2088900	15000	5	121	Vajab renoveerimist	1936	Uue-Jaagu Järveküla Orissaare vald Saaremaa	2013	Saaremaa
2088905	65000	3	159.1	Valmis	1930	Vahakõnnu Raikküla vald Raplamaa	2013	Raplamaa
2088919	59900	6	190	Vajab renoveerimist	1980	Kuuse 15 Elva Tartumaa	2013	Tartumaa
2088928	60000	NA	608	Vajab san. remonti	1917	Tallinna 5 Paide Järvamaa	2013	Järvamaa
2088944	79890	5	135.7	Valmis	2008	Nooruse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2088945	99900	5	133	Valmis	2007	Kuuse Kehtna Kehtna vald Raplamaa	2013	Raplamaa
2088947	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013	Raplamaa
2088965	10000	2	102	Vajab renoveerimist	1923	Keskpõllu Kareda Orissaare vald Saaremaa	2013	Saaremaa
2089102	30000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013	Raplamaa
2089117	140000	5	212	Vajab renoveerimist	1951	Taara pst 17 Tähtvere Tartu Tartumaa	2013	Tartumaa
2089200	140000	7	323	Keskmine	1978	Ropka Tartu Tartumaa	2013	Tartumaa
2089225	55000	5	187.6	Valmis	1981	Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa
2089226	38000	3	72.7	Valmis	1961	Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2013	Pärnumaa
2089230	86000	4	146.1	Valmis	1962	Tehase Aseri Aseri vald Ida-Virumaa	2013	Ida-Virumaa
2089233	41000	5	160	NA	2007	Tiigi 35 Audru Audru vald Pärnumaa	2013	Pärnumaa
2089245	85000	6	131	Uus	1930	 1 Lindi Audru vald Pärnumaa	2013	Pärnumaa
2089248	67000	3	93.6	Valmis	1813	 Liu Audru vald Pärnumaa	2013	Pärnumaa
2089249	134000	4	180	Valmis	1980	 Oara Audru vald Pärnumaa	2013	Pärnumaa
2089250	15900	3	245	Vajab renoveerimist	1918	Indu Rabavere Koonga vald Pärnumaa	2013	Pärnumaa
2089251	89500	4	135.6	Uus	2008	Kurina 26 Randivälja Tori vald Pärnumaa	2013	Pärnumaa
