ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress.x	Aasta	Maakond	Täisaadress	Objekti.liik	Tase1.kood	Tase1.nimetus	Tase2.kood	Tase2.nimetus	Tase3.kood	Tase3.nimetus	Tase4.kood	Tase4.nimetus	Tase5.kood	Tase5.nimetus	Tase6.kood	Tase6.nimetus	Tase7.kood	Tase7.nimetus	Tase8.kood	Tase8.nimetus	Koodaadress	ADR.ID	L.Est.X	L.Est.Y	N	E	N..dms.	E..dms.
2188865	87000	NA	149.4	Valmis	2002	Hallivariku Kullaga Kambja vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Kullaga küla, Hallivariku	3	79	Tartu maakond	283	Kambja vald	3585	Kullaga küla					4L5U	Hallivariku					792833585000000004L5U000000000000	2837588	6455130	652726	58,21042	26,59876	58°12'37.52"	26°35'55.54"
2188884	18000	2	54.2	Valmis	1952	Tarvastu vald Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi vald, Tarvastu küla	1	84	Viljandi maakond	899	Viljandi vald	8159	Tarvastu küla											848998159000000000000000000000000	3133115	6455780	611222	58,22873	25,89329	58°13'43.43"	25°53'35.85"
2188896	45000	2	NA	Keskmine	1995	Rootsimäe Patküla Helme vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Patküla, Rootsimäe vkt 22	3	81	Valga maakond	824	Tõrva vald	6042	Patküla	2DPU	Rootsimäe vkt					C1TU	22			8182460422DPU00000000C1TU00000000	3435411	6424790	613529	57,95001	25,91747	57°57'0.04"	25°55'2.88"
2188907	41000	4	100	Vajab renoveerimist	1920	Metsa Pikkjärve Palamuse vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Jõgeva vald, Pikkjärve küla, Metsa	3	50	Jõgeva maakond	247	Jõgeva vald	6233	Pikkjärve küla					6H8I	Metsa					502476233000000006H8I000000000000	3339989	6504284	647210	58,65332	26,53661	58°39'11.94"	26°32'11.78"
2188951	11000	3	47.3	NA	1935	Sepama Kaguvere Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Kaguvere küla, Sepama	3	71	Rapla maakond	502	Märjamaa vald	2504	Kaguvere küla					4QZP	Sepama					715022504000000004QZP000000000000	3540798	6522559	520594	58,84189	24,3567	58°50'30.81"	24°21'24.12"
2188966	68000	5	116	Valmis	1926	Jaama 1 Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Jaama tn 1	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SOQ	Jaama tn			B7P9	1			68624661900000SOQ0000B7P900000000	3044568	6471160	532724	58,37969	24,55937	58°22'46.88"	24°33'33.72"
2188999	68000	3	186	Uus	2010	Kevade Võllinge Puhja vald Tartumaa	2013	Tartumaa	Tartu maakond, Elva vald, Võllinge küla, Kevade	3	79	Tartu maakond	171	Elva vald	2842	Võllinge küla					279L	Kevade					79171284200000000279L000000000000	2987122	6470841	637335	58,35648	26,34644	58°21'23.33"	26°20'47.20"
2189044	26000	3	112	NA	1947	Nõmme Kasepää vald Jõgevamaa	2013	Jõgevamaa	Jõgeva maakond, Mustvee vald, Nõmme küla	1	50	Jõgeva maakond	486	Mustvee vald	5532	Nõmme küla											504865532000000000000000000000000	3335028	6519742	668797	58,7841	26,91973	58°47'2.77"	26°55'11.01"
2189110	178000	3	126.4	Uus	2009	Pargi Linn Paide Järvamaa	2013	Järvamaa	Järva maakond, Paide linn, Mäo küla, Pargi	3	52	Järva maakond	567	Paide linn	5275	Mäo küla					4BTN	Pargi					525675275000000004BTN000000000000	2648566	6531540	592827	58,913	25,61126	58°54'46.81"	25°36'40.55"
2189114	45000	2	68	NA	1997	Tammekaare tee 8 Tammiste Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Tammiste küla, Tammekaare tee 8	3	68	Pärnu maakond	809	Tori vald	8120	Tammiste küla			0KLE	Tammekaare tee			6RRF	8			68809812000000KLE00006RRF00000000	3391992	6471489	535518	58,38242	24,60718	58°22'56.72"	24°36'25.83"
2189118	89000	5	165	Vajab san. remonti	1970	Õuna 1 Tammelinn Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Õuna tn 1	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SXC	Õuna tn			BKSH	1			79793815100000SXC0000BKSH00000000	3097189	6471830	658178	58,35831	26,70288	58°21'29.92"	26°42'10.36"
2189124	115000	5	236.8	Valmis	1992	Kanarbiku 1 Paralepa Ridala vald Läänemaa	2013	Läänemaa	Lääne maakond, Haapsalu linn, Paralepa alevik, Kanarbiku tn 1	3	56	Lääne maakond	184	Haapsalu linn	5989	Paralepa alevik			07IS	Kanarbiku tn			2Y4S	1			561845989000007IS00002Y4S00000000	2650592	6531901	473513	58,92544	23,54012	58°55'31.57"	23°32'24.44"
2189127	29500	5	256.2	Vajab renoveerimist	1939	Rehe maja Toomja Kaiu vald Raplamaa	2013	Raplamaa	Rapla maakond	1	71	Rapla maakond	000														710000000000000000000000000000000	3158008	6540823	545880	59,0039	24,79841	59°0'14.04"	24°47'54.26"
2189269	29900	4	100	Keskmine	1960	Kantküla Rägavere vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Vinni vald, Kantküla	1	60	Lääne-Viru maakond	901	Vinni vald	2689	Kantküla											609012689000000000000000000000000	2822729	6576254	644071	59,30003	26,52931	59°18'0.11"	26°31'45.51"
2189340	300	2	70	Uus	2009	 Pühalepa vald Hiiumaa	2013	Hiiumaa	Hiiu maakond, Hiiumaa vald, Pühalepa küla	1	39	Hiiu maakond	205	Hiiumaa vald	6661	Pühalepa küla											392056661000000000000000000000000	2909015	6527008	439878	58,87813	22,95753	58°52'41.27"	22°57'27.09"
2189350	220000.06	5	322	Uus	2003	Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Ülenurme alevik	1	79	Tartu maakond	283	Kambja vald	9835	Ülenurme alevik											792839835000000000000000000000000	2822837	6466774	659217	58,31258	26,71711	58°18'45.27"	26°43'1.61"
2189363	149900	3	180	Renoveeritud	1900	Kaldemäe Uue-Saaluse Haanja vald Võrumaa	2013	Võrumaa	Võru maakond, Rõuge vald, Uue-Saaluse küla, Kaldemäe	3	87	Võru maakond	698	Rõuge vald	8762	Uue-Saaluse küla					09BD	Kaldemäe					8769887620000000009BD000000000000	3342565	6405304	685641	57,75087	27,1187	57°45'3.15"	27°7'7.33"
2189372	65000	3	195	NA	1925	Konuvere Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Konuvere küla	1	71	Rapla maakond	502	Märjamaa vald	3380	Konuvere küla											715023380000000000000000000000000	3539745	6519120	523487	58,81087	24,40645	58°48'39.13"	24°24'23.21"
2189406	1e+05	NA	254.7	NA	2012	Lillevälja tee 13 Veibri Luunja vald Tartumaa	2013	Tartumaa	Tartu maakond, Luunja vald, Veibri küla, Lillevälja tee 13	3	79	Tartu maakond	432	Luunja vald	9183	Veibri küla			08FU	Lillevälja tee			2KNK	13			794329183000008FU00002KNK00000000	3322605	6471081	663642	58,34958	26,7956	58°20'58.49"	26°47'44.18"
2189575	17000	3	141	Vajab san. remonti	1988	Piili Kaiu vald Raplamaa	2013	Raplamaa	Rapla maakond, Rapla vald, Karitsa küla, Piili	3	71	Rapla maakond	668	Rapla vald	2742	Karitsa küla					252Q	Piili					71668274200000000252Q000000000000	3179410	6540739	559061	59,00153	25,02773	59°0'5.52"	25°1'39.82"
2189586	19999	3	127.5	Vajab san. remonti	1923	Tuule Eidapere Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald, Eidapere alevik, Tuule pumpla	3	71	Rapla maakond	293	Kehtna vald	1550	Eidapere alevik					D35N	Tuule pumpla					71293155000000000D35N000000000000	3187895	6513091	554259	58,75397	24,93746	58°45'14.31"	24°56'14.84"
2189592	120000	5	150	Renoveeritud	1995	Kullerkupu Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Paeküla, Kullerkupu	3	71	Rapla maakond	502	Märjamaa vald	5826	Paeküla					0RW5	Kullerkupu					715025826000000000RW5000000000000	3558266	6524897	518711	58,86297	24,32428	58°51'46.68"	24°19'27.42"
2189621	87000	5	144.3	Valmis	2005	Kauritsa tee Viraksaare Paide vald Järvamaa	2013	Järvamaa	Järva maakond, Paide linn, Viraksaare küla, Kauritsa tee 1	3	52	Järva maakond	567	Paide linn	9379	Viraksaare küla			07KM	Kauritsa tee			5PEY	1			525679379000007KM00005PEY00000000	2649097	6531327	587931	58,91212	25,52623	58°54'43.62"	25°31'34.41"
2189623	99000	4	135.3	Uus	2013	Mäeotsa tee Pinska Viljandi vald Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi vald	1	84	Viljandi maakond	899	Viljandi vald													848990000000000000000000000000000	3133019	6462576	602257	58,29191	25,74376	58°17'30.87"	25°44'37.55"
2189625	119000	5	125.4	Renoveeritud	1956	Kaevu 23 maja Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond	1	68	Pärnu maakond	000														680000000000000000000000000000000	2908388	6471454	529885	58,38253	24,51088	58°22'57.11"	24°30'39.17"
2189628	181800	5	223.5	Valmis	1964	Õuna Viljandi Viljandimaa	2013	Viljandimaa	Viljandi maakond, Viljandi linn, Õuna tn	2	84	Viljandi maakond	897	Viljandi linn					05DO	Õuna tn							848970000000005DO0000000000000000	108291	6470397	594164	58,36392	25,60901	58°21'50.12"	25°36'32.43"
2189656	1e+05	NA	254.7	NA	2012	Lillevälja tee 13 Veibri Luunja vald Tartumaa	2013	Tartumaa	Tartu maakond, Luunja vald, Veibri küla, Lillevälja tee 13	3	79	Tartu maakond	432	Luunja vald	9183	Veibri küla			08FU	Lillevälja tee			2KNK	13			794329183000008FU00002KNK00000000	3322605	6471081	663642	58,34958	26,7956	58°20'58.49"	26°47'44.18"
2189684	1e+05	6	509	Valmis	1989	Tuletõrje 2 Kohila Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Kohila alev, Tuletõrje tn 2	3	71	Rapla maakond	317	Kohila vald	3268	Kohila alev			02EP	Tuletõrje tn			2ZUU	2			713173268000002EP00002ZUU00000000	3309927	6558962	542845	59,16704	24,74912	59°10'1.35"	24°44'56.83"
2189714	52000	3	113	Keskmine	1927	Tamme Voldi Tabivere vald Jõgevamaa	2013	Jõgevamaa	Tartu maakond, Tartu vald, Voldi küla, Tamme	3	79	Tartu maakond	796	Tartu vald	9461	Voldi küla					4FZQ	Tamme					797969461000000004FZQ000000000000	2839638	6493417	649353	58,55509	26,56634	58°33'18.32"	26°33'58.81"
2189770	21990	3	233	NA	1907	Saunametsa Talu Laekannu Avinurme vald Ida-Virumaa	2013	Ida-Virumaa	Jõgeva maakond, Mustvee vald, Laekannu küla, Saunametsa	3	50	Jõgeva maakond	486	Mustvee vald	4033	Laekannu küla					734T	Saunametsa					50486403300000000734T000000000000	3360179	6538599	659120	58,95693	26,76598	58°57'24.94"	26°45'57.52"
2189781	12000	4	86	Valmis	1931	Rõusa-Ülejõe Rõusa Vändra vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Põhja-Pärnumaa vald, Rõusa küla, Rõusa-Ülejõe	3	68	Pärnu maakond	638	Põhja-Pärnumaa vald	7186	Rõusa küla					6EKI	Rõusa-Ülejõe					686387186000000006EKI000000000000	2920406	6503871	565331	58,66968	25,12604	58°40'10.84"	25°7'33.76"
2189782	135000	6	254.6	Valmis	1992	Koidu Tõrva Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Tõrva linn, Koidu tn	2	81	Valga maakond	824	Tõrva vald	8529	Tõrva linn			0S6V	Koidu tn							81824852900000S6V0000000000000000	2997803	6429762	612756	57,99483	25,9068	57°59'41.39"	25°54'24.50"
2189784	19000	3	88	Vajab renoveerimist	1925	Vanamõisa Põdrala vald Valgamaa	2013	Valgamaa	Valga maakond, Tõrva vald, Vanamõisa küla	1	81	Valga maakond	824	Tõrva vald	9025	Vanamõisa küla											818249025000000000000000000000000	2974729	6436532	613233	58,05547	25,91814	58°3'19.69"	25°55'5.30"
2189785	48000	2	60	Uus	2013	Nõgese 26 Aespa Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Aespa alevik, Nõgese tn 26	3	71	Rapla maakond	317	Kohila vald	1094	Aespa alevik			0RAQ	Nõgese tn			AHLF	26			71317109400000RAQ0000AHLF00000000	3323207	6563793	536383	59,21101	24,63694	59°12'39.62"	24°38'13.00"
2189828	149900	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2189829	159000	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2189830	149900	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2189831	225000	5	170	Uus	2011	Vergi küla Ööbiku tee Vergi Vihula vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Haljala vald, Vergi küla	1	60	Lääne-Viru maakond	191	Haljala vald	9213	Vergi küla											601919213000000000000000000000000	2738708	6608506	617383	59,59759	26,07865	59°35'51.32"	26°4'43.13"
2189840	20000	3	77.8	Valmis	1987	Tiigi . Allika Varbla vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Lääneranna vald, Allika küla, Tiigi	3	68	Pärnu maakond	430	Lääneranna vald	1204	Allika küla					5MNX	Tiigi					684301204000000005MNX000000000000	2924831	6479882	485361	58,45898	23,74921	58°27'32.32"	23°44'57.14"
2189842	149900	4	153	NA	2007	Elulõnga Ihaste Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Elulõnga tn 1	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SR6	Elulõnga tn			B6O5	1			79793815100000SR60000B6O500000000	3042109	6470687	662629	58,34643	26,77804	58°20'47.13"	26°46'40.95"
2189844	44500	3	112.8	NA	1910	Kubja Türi vald Järvamaa	2013	Järvamaa	Järva maakond, Türi vald, Aasuvälja küla, Kubja	3	52	Järva maakond	834	Türi vald	1041	Aasuvälja küla					G3QG	Kubja					52834104100000000G3QG000000000000	3525904	6529187	582490	58,89399	25,43102	58°53'38.35"	25°25'51.69"
2189884	35000	3	36.1	NA	2009	Kondimäe Hellamaa Pühalepa vald Hiiumaa	2013	Hiiumaa																										
2189887	49500	3	102	Renoveeritud	1983	Ojaääre 8 Kolu Türi vald Järvamaa	2013	Järvamaa	Järva maakond, Türi vald, Kolu küla, Ojaääre vkt 8	3	52	Järva maakond	834	Türi vald	3364	Kolu küla	2D6R	Ojaääre vkt					721D	8			5283433642D6R00000000721D00000000	2563097	6517493	575248	58,79035	25,30149	58°47'25.24"	25°18'5.36"
2189892	25000	3	49.2	Vajab renoveerimist	1918	Kaluri Haapsalu Läänemaa	2013	Läänemaa	Lääne maakond, Haapsalu linn, Haapsalu linn, Kaluri tn	2	56	Lääne maakond	184	Haapsalu linn	1692	Haapsalu linn			0RS0	Kaluri tn							56184169200000RS00000000000000000	2658930	6535591	472568	58,9585	23,52326	58°57'30.62"	23°31'23.74"
2189898	159000	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2189900	149900	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2189906	99500	5	153	Vajab renoveerimist	1958	Rahu Ropka Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Rahu tn 10	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0T11	Rahu tn			BA69	10			79793815100000T110000BA6900000000	3051281	6471694	659407	58,35664	26,72376	58°21'23.92"	26°43'25.54"
2189942	24000	3	90	Keskmine	1920	Ärina Väike-Maarja vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Väike-Maarja vald, Ärina küla	1	60	Lääne-Viru maakond	928	Väike-Maarja vald	9783	Ärina küla											609289783000000000000000000000000	3221412	6558623	628067	59,14696	26,23824	59°8'49.07"	26°14'17.67"
2189945	12000	2	285	Vajab renoveerimist	1910	Ala-Agariku Räbi Palupera vald Valgamaa	2013	Valgamaa	Valga maakond, Otepää vald, Räbi küla, Ala-Agariku	3	81	Valga maakond	557	Otepää vald	7195	Räbi küla					233J	Ala-Agariku					81557719500000000233J000000000000	2985219	6444165	644784	58,11473	26,45692	58°6'53.02"	26°27'24.89"
2189951	25000	1	36	Renoveeritud	1780	Kuusna tee 1 Karinu Järva-Jaani vald Järvamaa	2013	Järvamaa	Järva maakond, Järva vald, Karinu küla, Kuusna tee 1	3	52	Järva maakond	255	Järva vald	2733	Karinu küla			0LLQ	Kuusna tee			67DV	1			52255273300000LLQ000067DV00000000	2573354	6545719	612046	59,03567	25,95185	59°2'8.40"	25°57'6.66"
2189963	169000	4	136.3	Uus	2013	Paruni 27 Ülenurme Ülenurme vald Tartumaa	2013	Tartumaa	Tartu maakond, Kambja vald, Ülenurme alevik, Paruni tn 27	3	79	Tartu maakond	283	Kambja vald	9835	Ülenurme alevik			0B05	Paruni tn			2VQ4	27			79283983500000B0500002VQ400000000	2845763	6466576	659845	58,31057	26,72768	58°18'38.06"	26°43'39.66"
2189967	160000	4	140	Uus	2012	Rannamaa tee Mändjala Lääne-Saare vald Saaremaa	2013	Saaremaa	Saare maakond	1	74	Saare maakond	000														740000000000000000000000000000000	100009	6457965	411216	58,25346	22,48768	58°15'12.44"	22°29'15.64"
2189968	78000	6	152.9	Renoveeritud	1939	Taevakaare tee 6 Uus hind Taevaskoja Põlva vald Põlvamaa	2013	Põlvamaa	Põlva maakond, Põlva vald	1	64	Põlva maakond	622	Põlva vald													646220000000000000000000000000000	3158343	6438645	680298	58,05211	27,05456	58°3'7.61"	27°3'16.40"
2189987	145000	5	123.2	Uus	2010	Mardi tee Lohkva Luunja vald Tartumaa	2013	Tartumaa	Tartu maakond, Luunja vald, Lohkva küla, Mardi tee 1	3	79	Tartu maakond	432	Luunja vald	4451	Lohkva küla			08K5	Mardi tee			2O8A	1			794324451000008K500002O8A00000000	3317688	6474168	663590	58,37729	26,79692	58°22'38.26"	26°47'48.89"
2189999	17000	4	115.7	NA	1937	Pagasi Lihula vald Läänemaa	2013	Läänemaa	Pärnu maakond, Lääneranna vald, Pagasi küla	1	68	Pärnu maakond	430	Lääneranna vald	5845	Pagasi küla											684305845000000000000000000000000	2908636	6510609	492253	58,73503	23,86623	58°44'6.09"	23°51'58.42"
2190116	149900	5	123.4	Renoveeritud	1997	Koolimaja tee 21 Pulli Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Pulli küla, Koolimaja tee 21	3	68	Pärnu maakond	809	Tori vald	6425	Pulli küla			0L5G	Koolimaja tee			949E	21			68809642500000L5G0000949E00000000	3389438	6475405	538867	58,4173	24,66509	58°25'2.27"	24°39'54.31"
2190123	135000	5	180	Uus	2004	Paberi 9 Aespa Kohila vald Raplamaa	2013	Raplamaa	Rapla maakond, Kohila vald, Aespa alevik, Paberi tn 9	3	71	Rapla maakond	317	Kohila vald	1094	Aespa alevik			0P39	Paberi tn			9DSS	9			71317109400000P3900009DSS00000000	3307375	6563806	539979	59,2108	24,6999	59°12'38.89"	24°41'59.63"
2190148	128000	6	205	Uus	2007	Nurme 14 Märjamaa vald Raplamaa	2013	Raplamaa	Rapla maakond, Märjamaa vald, Märjamaa alev, Nurme tn 14	3	71	Rapla maakond	502	Märjamaa vald	5280	Märjamaa alev			0298	Nurme tn			1133	14			715025280000002980000113300000000	3541242	6529851	524913	58,90713	24,43232	58°54'25.66"	24°25'56.35"
2190183	24900	6	122.2	Vajab renoveerimist	1935	Nooruse 3  Tapa Tapa vald Lääne-Virumaa	2013	Lääne-Virumaa	Lääne-Viru maakond, Tapa vald, Tapa linn, Nooruse tn 3	3	60	Lääne-Viru maakond	792	Tapa vald	8140	Tapa linn			0204	Nooruse tn			2QF6	3			6079281400000020400002QF600000000	2756144	6570744	612002	59,26024	25,96384	59°15'36.85"	25°57'49.83"
2190304	250000	5	210	Uus	2013	Hagaste Pühalepa vald Hiiumaa	2013	Hiiumaa																										
2190306	138000	6	355.5	Renoveeritud	1986	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Tihemetsa alevik, Valga mnt 19	3	68	Pärnu maakond	712	Saarde vald	8213	Tihemetsa alevik			0RH0	Valga mnt			ANVR	19			68712821300000RH00000ANVR00000000	2932384	6445759	561187	58,1486	25,03911	58°8'54.94"	25°2'20.81"
2190319	63000	5	186.5	NA	2009	Vaino Kaerepere Kehtna vald Raplamaa	2013	Raplamaa	Rapla maakond, Kehtna vald	1	71	Rapla maakond	293	Kehtna vald													712930000000000000000000000000000	3158009	6515770	547275	58,77885	24,81737	58°46'43.84"	24°49'2.52"
2190321	13500	4	103.8	Vajab renoveerimist	1931	Rokka Piiumetsa Väätsa vald Järvamaa	2013	Järvamaa	Järva maakond, Türi vald, Piiumetsa küla, Roka	3	52	Järva maakond	834	Türi vald	6206	Piiumetsa küla					EP0W	Roka					52834620600000000EP0W000000000000	2559674	6528520	576095	58,88918	25,31989	58°53'21.04"	25°19'11.59"
2190349	138000	4	176.6	Renoveeritud	1956	Timuti Variku Tartu Tartumaa	2013	Tartumaa	Tartu maakond, Tartu linn, Tartu linn, Timuti tn 10	3	79	Tartu maakond	793	Tartu linn	8151	Tartu linn			0SWV	Timuti tn			BJZG	10			79793815100000SWV0000BJZG00000000	3091402	6470668	658515	58,34776	26,70783	58°20'51.95"	26°42'28.18"
2190398	10600	2	57.3	Vajab renoveerimist	1960	Pärnjõe Pajuste Pärnjõe Vändra vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Põhja-Pärnumaa vald, Pärnjõe küla, Pajuste	3	68	Pärnu maakond	638	Põhja-Pärnumaa vald	6616	Pärnjõe küla					13RU	Pajuste					6863866160000000013RU000000000000	2940278	6499048	553954	58,62795	24,92883	58°37'40.61"	24°55'43.78"
2190444	40000	NA	152.4	Vajab renoveerimist	1936	Kastna Poe Kastna Tõstamaa vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Kastna küla, Poe	3	68	Pärnu maakond	624	Pärnu linn	2834	Kastna küla					FLNS	Poe					68624283400000000FLNS000000000000	3446201	6467215	495333	58,34547	23,9203	58°20'43.68"	23°55'13.09"
2190447	57000	4	165.7	Valmis	1876	Kajuoja Rütavere Sauga vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Tori vald, Rütavere küla, Kajuoja	3	68	Pärnu maakond	809	Tori vald	7265	Rütavere küla					3OGC	Kajuoja					688097265000000003OGC000000000000	3388881	6481041	540965	58,4677	24,70199	58°28'3.73"	24°42'7.18"
2190472	15500	3	159	Vajab renoveerimist	1895	Aruoja Marina Saarde vald Pärnumaa	2013	Pärnumaa	Pärnu maakond, Saarde vald, Marina küla, Aruoja	3	68	Pärnu maakond	712	Saarde vald	4787	Marina küla					0G1P	Aruoja					687124787000000000G1P000000000000	2934585	6439603	545373	58,09524	24,76938	58°5'42.87"	24°46'9.77"
2190490	128500	NA	74	Vajab renoveerimist	1790	Roosi 21 Pärnu Pärnumaa	2013	Pärnumaa	Pärnu maakond, Pärnu linn, Pärnu linn, Roosi tn 21	3	68	Pärnu maakond	624	Pärnu linn	6619	Pärnu linn			0SVC	Roosi tn			B732	21			68624661900000SVC0000B73200000000	3042910	6470980	529334	58,37831	24,5014	58°22'41.92"	24°30'5.04"
