id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_MNIMI	Added geom info_MKOOD	Added geom info_xcoord	Added geom info_ycoord
"17407"	"1888"	"1"	"8"		Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Järva	Türi	Väätsa	"220"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"20811"	"1870"	"4"	"1"	"25"	Varavastased kuriteod	Järva	Anna	Purdi	"109"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"18958"	"1887"	"7"	"3"	"60"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"163"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18501"	"1883"	"2"	"18"	"5"	NULL	Harju	Kose	Palvere	"910"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"24054"	"1875"	"11"	"24"	"32"	NULL	Lääne	Ridala	Sinalepa	"35"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"18502"	"1883"	"2"	"18"	"6"	NULL	Harju	Kose	Palvere	"1035"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"20860"	"1883"	"10"	"16"	"12"	Varalised tehingud	Harju	Hageri	Kohila	"972"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"18959"	"1887"	"7"	"3"	"61"	Sõim ja vägivald	Tartu	Võnnu	Ahja	"1091"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21772"	"1868"	"1"	"19"	"15"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"453"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21800"	"1909"	"9"	"24"	"9"	"Varalised tehingud; Laenud ja võlanõuded"	Järva	Türi	Väätsa	"880"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17017"	"1862"	"3"	"24"	"9"	NULL	Saare	Kihelkonna	Kotlandi	"101"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"17021"	"1862"	"3"	"31"	"11"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Saare	Kihelkonna	Kotlandi	"644"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"24055"	"1885"	"3"	"15"	"29"	Laenud ja võlanõuded	Võru	Kanepi	Krootuse	"194"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"21779"	"1868"	"2"	"12"	"33"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"686"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17433"	"1871"	"5"	"28"	"51"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"393"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19692"	"1872"	"1"	"9"	"1"	"Vallamagas; Varavastased kuriteod; Muud üleastumised"	Järva	Peetri	Väike-Kareda	"6784"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17005"	"1882"	"1"	"8"	"1"	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Harju	Kose	Palvere	"1237"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17007"	"1882"	"2"	"19"	"2"	Perekonna- ja pärimisasjad	Harju	Kose	Palvere	"1982"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17020"	"1882"	"3"	"5"	"3"	NULL	Harju	Kose	Palvere	"870"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17022"	"1862"	"4"	"14"	"12"	NULL	Saare	Kihelkonna	Kotlandi	"101"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"18960"	"1857"	"3"	"15"	"42"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Kodavere	Alatskivi	"251"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19205"	"1866"	"8"	"29"	"46"	NULL	Võru	Räpina	Kahkva	"1127"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17019"	"1862"	"3"	"27"	"10"	Perekonna- ja pärimisasjad	Saare	Kihelkonna	Kotlandi	"1127"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"17026"	"1862"	"5"	"12"	"16"	Perekonna- ja pärimisasjad	Saare	Kihelkonna	Kotlandi	"1086"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"18503"	"1883"	"2"	"18"	"7"	Kahjutasu	Harju	Kose	Palvere	"615"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"19720"	"1872"	"1"	"17"	"2"	Määratlemata	Järva	Peetri	Väike-Kareda	"235"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17434"	"1859"	"7"	"9"		Varavastased kuriteod	Tartu	Kodavere	Pala	"445"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"20774"	"1871"	"9"	"10"	"113"	Kahjutasu	Tartu	Torma	Avinurme	"1456"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"13551"	"1895"	"5"	"26"	"13"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"1499"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"17436"	"1871"	"5"	"28"	"53"	Muud üleastumised	Tartu	Torma	Avinurme	"266"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18961"	"1871"	"7"	"1"	"78"	Sõim ja vägivald	Tartu	Torma	Avinurme	"976"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19124"	"1868"	"8"	"15"	"31"	"Sõim ja vägivald; Töö- ja teenistussuhted; Muud üleastumised"	Järva	Peetri	Väike-Kareda	"1301"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"16837"	"1895"	"9"	"7"	"16"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Viljandi	Põltsamaa	Adavere	"538"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"24056"	"1885"	"3"	"15"	"30"	Laenud ja võlanõuded	Võru	Kanepi	Krootuse	"352"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"18505"	"1889"	"2"	"13"	2-4	Laenud ja võlanõuded	Järva	Türi	Väätsa	"898"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"14372"	"1877"	"12"	"17"	"24"	Kahjutasu	Harju	Juuru	Juuru	"721"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17034"	"1872"	"9"	"7"	"27"	"Sõim ja vägivald; Kahjutasu; Kool"	Harju	Kose	Triigi	"1176"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"16770"	"1883"	"5"	"3"	"8"	NULL	Järva	Türi	Vahastu	"824"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17028"	"1890"	"9"	"3"	"15"	Kahjutasu	Lääne	Kullamaa	Piirsalu	"448"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"17033"	"1884"	"1"	"17"	"1"	Varavastased kuriteod	Järva	Türi	Vahastu	"639"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17169"	"1871"	"3"	"12"	"19"	Sõim ja vägivald	Tartu	Torma	Avinurme	"1125"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"24057"	"1879"	"6"	"1"	"9"	Muud üleastumised	Järva	Türi	Kirna	"408"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"19054"	"1898"	"7"	"2"	"7"	"Perekonna- ja pärimisasjad; Varalised tehingud"	Järva	Türi	Väätsa	"1564"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17031"	"1890"	"9"	"17"	"16"	Sõim ja vägivald	Lääne	Kullamaa	Piirsalu	"2513"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"17157"	"1882"	"2"	"19"	"32"	Kahjutasu	Võru	Vastseliina	Misso	"416"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17037"	"1890"	"9"	"17"	"16"	Kahjutasu	Lääne	Kullamaa	Piirsalu	"331"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"17177"	"1884"	"9"	"28"	"213"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"202"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18506"	"1889"	"2"	"13"	2-5	Kahjutasu	Järva	Türi	Väätsa	"1767"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"16980"	"1870"	"12"	"15"	"170"	Varalised tehingud	Tartu	Torma	Avinurme	"2262"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17036"	"1870"	"12"	"27"	"171"	"Varalised tehingud; Laenud ja võlanõuded"	Tartu	Torma	Avinurme	"1099"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19331"	"1867"	"4"	"5"		Varalised tehingud	Viljandi	Viljandi	Karula	"546"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"19372"	"1887"	"11"	"27"	"127"	"Sõim ja vägivald; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"486"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17047"	"1874"	"1"	"21"	"6"	Varavastased kuriteod	Pärnu	Pärnu-Elisabethi	Sauga	"474"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17038"	"1890"	"10"	"1"	"17"	Varavastased kuriteod	Lääne	Kullamaa	Piirsalu	"569"	Lääne maakond	"0056"	486443.618506618	6537219.88707708
"18801"	"1897"	"5"	"8"	"6"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Järva	Türi	Väätsa	"4572"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"24058"	"1885"	"3"	"15"	"31"	Laenud ja võlanõuded	Võru	Kanepi	Krootuse	"307"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"19125"	"1865"	"10"	"9"	"29"	"Perekonna- ja pärimisasjad; Laenud ja võlanõuded"	Saare	Kihelkonna	Kotlandi	"1215"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"19721"	"1872"	"2"	"28"	"3"	Määratlemata	Järva	Peetri	Väike-Kareda	"234"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"5971"	"1867"	"4"	"22"		Varavastased kuriteod	Harju	Juuru	Juuru	"1194"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17048"	"1867"	"5"	"13"		"Varalised tehingud; Sõim ja vägivald"	Harju	Juuru	Juuru	"1878"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17050"	"1867"	"6"	"3"		"Kahjutasu; Varavastased kuriteod"	Harju	Juuru	Juuru	"1075"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"19126"	"1865"	"10"	"23"	"30"	NULL	Saare	Kihelkonna	Kotlandi	"105"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"19722"	"1872"	"3"	"1"	"4"	Määratlemata	Järva	Peetri	Väike-Kareda	"225"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17051"	"1867"	"6"	"26"		"Perekonna- ja pärimisasjad; Sõim ja vägivald"	Harju	Juuru	Juuru	"874"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"24059"	"1879"	"6"	"1"	"10"	"Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Kahjutasu"	Järva	Türi	Kirna	"1176"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17053"	"1884"	"8"	"3"	"170"	"Töö- ja teenistussuhted; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"1910"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17179"	"1884"	"10"	"5"	"215"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"506"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17172"	"1874"	"2"	"4"	"15"	Laenud ja võlanõuded	Pärnu	Pärnu-Elisabethi	Sauga	"423"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17699"	"1906"	"4"	"13"	"8"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Kambja	Vana-Prangli	"2659"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17054"	"1884"	"8"	"3"	"171"	"Riiklikud, kiriklikud ja kogukondlikud koormised; Kahjutasu"	Tartu	Võnnu	Ahja	"1115"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"16793"	"1855"	"11"	"17"		Perekonna- ja pärimisasjad	Tartu	Kodavere	Pala	"366"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17438"	"1871"	"5"	"28"	"54"	Töö- ja teenistussuhted	Tartu	Torma	Avinurme	"216"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18963"	"1887"	"7"	"17"	"62"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Kahjutasu"	Tartu	Võnnu	Ahja	"1228"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19127"	"1868"	"8"	"21"	"32"	Varavastased kuriteod	Järva	Peetri	Väike-Kareda	"453"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"19332"	"1867"	"4"	"5"	"11"	Varalised tehingud	Viljandi	Viljandi	Karula	"540"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"17057"	"1884"	"8"	"3"	"174"	"Kahjutasu; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"745"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17056"	"1884"	"8"	"3"	"173"	"Sõim ja vägivald; Varavastased kuriteod"	Tartu	Võnnu	Ahja	"2076"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"20812"	"1871"	"9"	"10"	"114"	"Kahjutasu; Varavastased kuriteod"	Tartu	Torma	Avinurme	"1609"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17181"	"1884"	"10"	"5"	"216"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"419"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17059"	"1884"	"8"	"3"	"176"	Kahjutasu	Tartu	Võnnu	Ahja	"1065"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"24046"	"1887"	"10"	"9"	16/23	Töö- ja teenistussuhted	Harju	Kose	Palvere	"2358"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17039"	"1870"	"12"	"28"	"172"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"529"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17065"	"1870"	"12"	"28"	"174"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"708"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17138"	"1884"	"8"	"24"	"193"	Sõim ja vägivald	Tartu	Võnnu	Ahja	"348"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17160"	"1871"	"1"	"25"	"11"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"205"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17062"	"1882"	"3"	"5"	"4"	Töö- ja teenistussuhted	Harju	Kose	Palvere	"966"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17174"	"1884"	"9"	"28"	"210"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"932"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19128"	"1865"	"10"	"30"	"31"	NULL	Saare	Kihelkonna	Kotlandi	"105"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"17755"	"1885"	"7"	"12"	"138"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"358"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19333"	"1867"	"4"	"5"	"12"	Varalised tehingud	Viljandi	Viljandi	Karula	"285"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"16794"	"1855"	"11"	"17"		Perekonna- ja pärimisasjad	Tartu	Kodavere	Pala	"802"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17064"	"1870"	"12"	"28"	"173"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"2218"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17066"	"1870"	"12"	"28"	"175"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"776"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19129"	"1865"	"11"	"6"	"32"	NULL	Saare	Kihelkonna	Kotlandi	"101"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"17175"	"1884"	"9"	"28"	"211"	Kahjutasu	Tartu	Võnnu	Ahja	"716"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17960"	"1868"	"12"	"9"	"19"	Laenud ja võlanõuded	Harju	Rapla	Rapla	"522"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"19334"	"1867"	"4"	"5"	"13"	Varalised tehingud	Viljandi	Viljandi	Karula	"264"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"18494"	"1886"	"6"	"13"	"102"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1109"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"20813"	"1871"	"9"	"10"	"115"	Sõim ja vägivald	Tartu	Torma	Avinurme	"187"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17063"	"1882"	"3"	"5"	"5"	Töö- ja teenistussuhted	Harju	Kose	Palvere	"1163"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17076"	"1887"	"7"	"6"	"7"	"Sõim ja vägivald; Kahjutasu"	Järva	Türi	Väätsa	"667"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17079"	"1887"	"7"	"6"	"7"	Kahjutasu	Järva	Türi	Väätsa	"409"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17069"	"1871"	"1"	"4"	"1"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"1783"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17077"	"1871"	"1"	"4"	"2"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"1696"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17078"	"1887"	"7"	"6"	"7"	"Sõim ja vägivald; Kahjutasu"	Järva	Türi	Väätsa	"763"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17106"	"1888"	"8"	"4"	"22"	NULL	Võru	Kanepi	Krootuse	"395"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17128"	"1871"	"1"	"14"	"9"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"530"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17085"	"1884"	"3"	"13"	"4"	Varavastased kuriteod	Järva	Türi	Vahastu	"615"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17083"	"1882"	"4"	"2"		Kahjutasu	Harju	Kose	Palvere	"1787"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"19335"	"1867"	"4"	"5"	"14"	Perekonna- ja pärimisasjad	Viljandi	Viljandi	Karula	"290"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"17962"	"1874"	"12"	"13"	"97"	NULL	Pärnu	Pärnu-Elisabethi	Sauga	"257"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17129"	"1871"	"1"	"15"	"10"	Muud üleastumised	Tartu	Torma	Avinurme	"581"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19723"	"1872"	"3"	"7"		Määratlemata	Järva	Peetri	Väike-Kareda	"214"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"18956"	"1871"	"7"	"1"	"77"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"1006"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18509"	"1886"	"6"	"13"	"103"	"Töö- ja teenistussuhted; Laenud ja võlanõuded"	Tartu	Võnnu	Ahja	"563"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17061"	"1884"	"8"	"3"	"178"	Kahjutasu	Tartu	Võnnu	Ahja	"789"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18776"	"1840"	"8"	"31"		Varalised tehingud	Võru	Põlva	Kähri	"1382"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17087"	"1884"	"8"	"3"	"179"	"Sõim ja vägivald; Töö- ja teenistussuhted"	Tartu	Võnnu	Ahja	"1209"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17094"	"1884"	"8"	"10"	"183"	Kahjutasu	Tartu	Võnnu	Ahja	"444"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17089"	"1884"	"8"	"10"	"181"	Kahjutasu	Tartu	Võnnu	Ahja	"681"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21794"	"1883"	"1"	"28"	"8"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"966"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17107"	"1888"	"8"	"18"	"23"	Vallakohtu asjaajamine ja haldustoimingud 	Võru	Kanepi	Krootuse	"257"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17130"	"1874"	"1"	"28"	"9"	Laenud ja võlanõuded	Pärnu	Pärnu-Elisabethi	Sauga	"224"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17096"	"1867"	"10"	"14"		Varavastased kuriteod	Harju	Juuru	Juuru	"1828"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17097"	"1867"	"10"	"28"		Kahjutasu	Harju	Juuru	Juuru	"1129"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17131"	"1874"	"1"	"28"	"10"	Laenud ja võlanõuded	Pärnu	Pärnu-Elisabethi	Sauga	"269"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17964"	"1874"	"12"	"13"	"101"	NULL	Pärnu	Pärnu-Elisabethi	Sauga	"304"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"18510"	"1886"	"6"	"13"	"104"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"440"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17080"	"1871"	"1"	"4"	"3"	Määratlemata	Tartu	Torma	Avinurme	"1978"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17162"	"1871"	"2"	"5"	"12"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"619"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"21777"	"1868"	"2"	"9"	"29"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1004"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17098"	"1867"	"11"	"11"		Varalised tehingud	Harju	Juuru	Juuru	"3822"	Harju maakond	"0037"	552544.478068711	6574865.89298244
"17132"	"1874"	"1"	"28"	"11"	Laenud ja võlanõuded	Pärnu	Pärnu-Elisabethi	Sauga	"224"	Pärnu maakond	"0068"	527920.617616871	6476344.04590085
"17101"	"1871"	"1"	"4"	"5"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"1042"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17103"	"1888"	"7"	"21"	"19"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Kanepi	Krootuse	"474"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17105"	"1888"	"7"	"21"	"21"	NULL	Võru	Kanepi	Krootuse	"366"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"19178"	"1892"	"5"	"7"	"22"	Laenud ja võlanõuded	Viljandi	Põltsamaa	Adavere	"1058"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"19278"	"1871"	"1"	"16"	"1"	"Varalised tehingud; Muud üleastumised"	Järva	Peetri	Väike-Kareda	"1415"	Järva maakond	"0052"	593186.001737898	6531205.81501648
"17104"	"1888"	"7"	"21"	"20"	Perekonna- ja pärimisasjad	Võru	Kanepi	Krootuse	"545"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"18511"	"1886"	"6"	"13"	"105"	"Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Võnnu	Ahja	"822"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17111"	"1888"	"10"	"20"	"27"	Töö- ja teenistussuhted	Võru	Kanepi	Krootuse	"1714"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"25270"	"1886"	"8"	"22"	"82"	Sõim ja vägivald	Võru	Vastseliina	Misso	"1163"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"19131"	"1865"	"11"	"13"	"33"	Laenud ja võlanõuded	Saare	Kihelkonna	Kotlandi	"508"	Saare maakond	"0074"	415113.808163332	6473268.50586371
"17114"	"1888"	"11"	"17"	"30"	Kahjutasu	Võru	Kanepi	Krootuse	"707"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17119"	"1884"	"8"	"10"	"185"	Kahjutasu	Tartu	Võnnu	Ahja	"694"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17102"	"1871"	"1"	"4"	"6"	Varavastased kuriteod	Tartu	Torma	Avinurme	"1000"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17142"	"1884"	"8"	"31"	"197"	Kahjutasu	Tartu	Võnnu	Ahja	"1010"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"19337"	"1867"	"4"	"5"	"16"	Töö- ja teenistussuhted	Viljandi	Viljandi	Karula	"532"	Viljandi maakond	"0084"	590879.425873858	6467185.68687056
"19231"	"1866"	"11"	"21"	"61"	Määratlemata	Võru	Räpina	Kahkva	"3756"	Võru maakond	"0087"	680247.817063047	6408135.79838293
"17120"	"1884"	"8"	"10"	"186"	Kahjutasu	Tartu	Võnnu	Ahja	"594"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"17122"	"1871"	"1"	"11"	"7"	Laenud ja võlanõuded	Tartu	Torma	Avinurme	"704"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18512"	"1886"	"6"	"27"	"106"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"1062"	Tartu maakond	"0079"	658056.466567159	6475218.89392946
"18802"	"1917"	"6"	"22"	"4"	Varalised tehingud	Saare	Kaarma	Loona	"1548"	Saare maakond	"0074"	415113.808163332	6473268.50586371
