id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters
4621	1862	8	24		Varavastased kuriteod	Tartu	Laiuse	Kivijärve	460
7956	1867	3	27	13	NULL	Viru	Kadrina	Neeruti	271
9056	1873	11	30	62	NULL	Tartu	Kursi	Puurmani	567
6346	1891	12	15	N1.	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	586
4186	1853	2	16	63	Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Põltsamaa	Uue-Põltsamaa	683
4540	1869	1	31		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	790
4622	1879	1	26	195	Riiklikud, kiriklikud ja kogukondlikud koormised	Tartu	Kodavere	Alatskivi	241
4187	1861	9	18		Töö- ja teenistussuhted	Tartu	Laiuse	Kivijärve	510
6681	1888	2	16	23	Määratlemata	Võru	Räpina	Kahkva	64
13612	1881	2	5	601	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	213
4225	1853	4	27	75	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	520
4542	1859	12	14	71	Varavastased kuriteod	Tartu	Torma	Avinurme	114
4505	1889	6	6	137	NULL	Tartu	Otepää	Pühajärve	338
4571	1867	2	23		Kahjutasu	Harju	Jõelähtme	Jõelähtme	203
5279	1869	2	17	2	Laenud ja võlanõuded	Harju	Kose	Kose-Uuemõisa	558
4188	1883	11	17	16	Kahjutasu	Harju	Hageri	Kohila	1466
7957	1874	2	18	N6	Määratlemata	Lääne	Ridala	Kiideva	274
22630	1871	9	4	8	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Teenuse	343
8852	1862	12	12	80	Varavastased kuriteod	Tartu	Torma	Avinurme	107
4435	1859	5	3	44	Varavastased kuriteod	Tartu	Torma	Avinurme	208
5379	1890	1	24		NULL	Tartu	Nõo	Aru	294
4533	1867	2	9		Perekonna- ja pärimisasjad; Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	538
4614	1889	11	7	250	NULL	Tartu	Otepää	Pühajärve	533
7958	1874	2	25	N7	Määratlemata	Lääne	Ridala	Kiideva	274
4193	1905	2	3	1	Laenud ja võlanõuded	Järva	Türi	Türi-Alliku	814
4192	1861	9	18		Töö- ja teenistussuhted	Tartu	Laiuse	Kivijärve	820
8853	1862	12	12	81	Varavastased kuriteod	Tartu	Torma	Avinurme	167
4227	1853	4	27	76	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	191
6263	1859	8	27	26	Varalised tehingud	Võru	Urvaste	Urvaste	290
11774	1880	1	16	16	NULL	Võru	Rõuge	Saaluse	1047
1113	1852	4	7	3	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	238
4194	1877	6	9	24	Sõim ja vägivald	Pärnu	Audru	Võlla	649
4432	1889	1	24	N11	Sõim ja vägivald	Tartu	Rõngu	Aakre	222
4228	1905	4	4	56	NULL	Tartu	Võnnu	Ahja	435
4196	1905	8	4	3	Varalised tehingud	Järva	Türi	Türi-Alliku	854
4209	1853	3	16	68	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	408
4265	1888	12	13	N178.	Sõim ja vägivald	Tartu	Rõngu	Aakre	268
4167	1889	5	19	77	Kahjutasu	Tartu	Nõo	Pangodi	1114
4157	1872	7	21		Sõim ja vägivald; Kahjutasu	Tartu	Nõo	Luke	874
4437	1885	12	5	13	NULL	Harju	Hageri	Kohila	23
4210	1853	3	16	69	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	174
4229	1905	4	4	62	NULL	Tartu	Võnnu	Ahja	356
4482	1906	8	17	3	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Türi-Alliku	1982
1384	1888	3	1	N48 ad N43 	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	446
7959	1874	3	4	N8	Määratlemata	Lääne	Ridala	Kiideva	274
8854	1880	4	28		Määratlemata	Viru	Iisaku	Pootsiku	57
4615	1889	11	28	254	NULL	Tartu	Otepää	Pühajärve	203
4197	1853	2	23	65	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	1109
4199	1889	5	19	78	Varalised tehingud	Tartu	Nõo	Pangodi	1012
4201	1853	2	28	66	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	524
4211	1853	3	16	70	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	305
4263	1884	11	28	167	Varalised tehingud	Pärnu	Tori	Sindi	585
4230	1905	4	7	75	NULL	Tartu	Võnnu	Ahja	385
4212	1853	3	16	71	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	261
4200	1905	9	5	4	Varalised tehingud; Laenud ja võlanõuded	Järva	Türi	Türi-Alliku	1864
4205	1853	2	28	67	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	592
4268	1892	2	24	4	NULL	Tartu	Otepää	Pühajärve	389
7960	1874	3	11	N9	NULL	Lääne	Ridala	Kiideva	285
4543	1859	12	14	71	Varavastased kuriteod	Tartu	Torma	Avinurme	115
4264	1888	12	13	N177.	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	746
6682	1888	2	16	24	Määratlemata	Võru	Räpina	Kahkva	123
19919	1875	6	6	6	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	265
4207	1888	11	29	N172	Kahjutasu; Varavastased kuriteod	Tartu	Rõngu	Aakre	1084
9057	1873	11	30	63	NULL	Tartu	Kursi	Puurmani	244
4483	1868	11	25	58	Laenud ja võlanõuded	Harju	Kose	Kose-Uuemõisa	256
4213	1889	5	19	81	Varalised tehingud	Tartu	Nõo	Pangodi	1441
4232	1905	4	4	69	NULL	Tartu	Võnnu	Ahja	407
4269	1888	12	13	N179.	Määratlemata; Sõim ja vägivald	Tartu	Rõngu	Aakre	129
4306	1877	4	11	13	Laenud ja võlanõuded	Pärnu	Audru	Võlla	795
4270	1892	7	20	6	NULL	Tartu	Otepää	Pühajärve	383
4215	1889	5	19	82	Sõim ja vägivald; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	591
4208	1888	11	29	N173.	Sõim ja vägivald	Tartu	Rõngu	Aakre	569
8855	1862	12	12	82	Varavastased kuriteod	Tartu	Torma	Avinurme	165
4235	1905	6	23	77	NULL	Tartu	Võnnu	Ahja	908
6470	1867	9	19		Perekonna- ja pärimisasjad	Harju	Jõelähtme	Jõelähtme	745
4288	1877	5	4	19	Perekonna- ja pärimisasjad	Pärnu	Audru	Võlla	834
7961	1867	3	27	5, 14	NULL	Viru	Kadrina	Neeruti	406
4214	1853	3	23	72	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	436
1923	1854	7	21	35	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	555
4216	1853	4	6	73	Varalised tehingud	Viljandi	Põltsamaa	Uue-Põltsamaa	595
4506	1866	1	21		Laenud ja võlanõuded	Viljandi	Põltsamaa	Pajusi	468
4570	1889	9	5	192	NULL	Tartu	Otepää	Pühajärve	657
8160	1888	8	13	13	Kahjutasu	Harju	Jõelähtme	Jõelähtme	1222
4324	1859	4	24	39	Varalised tehingud	Tartu	Torma	Avinurme	176
4271	1888	12	13	N180. ad.N178.	Sõim ja vägivald; Muud üleastumised	Tartu	Rõngu	Aakre	125
4307	1877	4	11	14	Laenud ja võlanõuded	Pärnu	Audru	Võlla	538
4440	1859	6	12	47	Sõim ja vägivald	Tartu	Torma	Avinurme	268
4238	1859	3	21	20	Vallamagas	Tartu	Torma	Avinurme	386
4654	1859	3	27	8	NULL	Võru	Urvaste	Urvaste	150
4545	1859	12	14	73	Varavastased kuriteod	Tartu	Torma	Avinurme	120
4234	1853	4	27	77	Sõim ja vägivald	Viljandi	Põltsamaa	Uue-Põltsamaa	625
4249	1906	8	17	8	NULL	Tartu	Võnnu	Ahja	982
4248	1866	1	11		Laenud ja võlanõuded	Viljandi	Põltsamaa	Pajusi	1642
7504	1865	9	15		Riiklikud, kiriklikud ja kogukondlikud koormised	Järva	Anna	Purdi	623
7513	1885	4	2	93	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	294
4258	1910	2	25	2	NULL	Tartu	Võnnu	Ahja	1029
4282	1888	12	13	N183.	Töö- ja teenistussuhted	Tartu	Rõngu	Aakre	890
4314	1885	1	29	37	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	513
3295	1884	10	26	147	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Varavastased kuriteod	Pärnu	Tori	Sindi	2328
8856	1862	12	12	83	Varavastased kuriteod	Tartu	Torma	Avinurme	173
4150	1890	1	3		NULL	Tartu	Nõo	Aru	560
16408	1885	5	7	6-20	Kahjutasu; Varavastased kuriteod	Järva	Türi	Väätsa	727
4485	1868	11	25	59	Laenud ja võlanõuded	Harju	Kose	Kose-Uuemõisa	376
5157	1888	3	1	N49. ad.N48	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	292
5426	1861	2	21	26	Varavastased kuriteod	Tartu	Torma	Avinurme	126
4477	1889	1	24	N15	Kahjutasu; Varavastased kuriteod	Tartu	Rõngu	Aakre	2083
3098	1883	10	20	183	NULL	Viljandi	Kõpu	Suure-Kõpu	270
10086	1874	1	25	21	NULL	Tartu	Kursi	Puurmani	1799
4486	1868	11	25	60	Kahjutasu	Harju	Kose	Kose-Uuemõisa	257
4272	1888	12	13	N181.	Töö- ja teenistussuhted; Laenud ja võlanõuded	Tartu	Rõngu	Aakre	238
5427	1861	2	21	27	Varavastased kuriteod	Tartu	Torma	Avinurme	123
4309	1859	3	31	28	Varavastased kuriteod	Tartu	Torma	Avinurme	165
4339	1889	1	10	N4.	Kahjutasu	Tartu	Rõngu	Aakre	478
7204	1884	5	3	102	NULL	Viljandi	Kõpu	Suure-Kõpu	2519
4259	1884	11	23	166	Kahjutasu	Pärnu	Tori	Sindi	935
9058	1873	11	30	64	NULL	Tartu	Kursi	Puurmani	509
4273	1884	12	7	168	Perekonna- ja pärimisasjad; Töö- ja teenistussuhted	Pärnu	Tori	Sindi	444
4283	1861	12	4		Sõim ja vägivald	Tartu	Laiuse	Kivijärve	518
12759	1879	1	8	198	Määratlemata	Järva	Türi	Särevere	241
5428	1861	2	21	28	Varavastased kuriteod	Tartu	Torma	Avinurme	130
4074	1879	1	3	187	Varavastased kuriteod	Tartu	Kodavere	Alatskivi	1437
8161	1888	8	13	14	Töö- ja teenistussuhted	Harju	Jõelähtme	Jõelähtme	2346
4546	1889	8	22	173	NULL	Tartu	Otepää	Pühajärve	483
4296	1877	5	4	20	Sõim ja vägivald	Pärnu	Audru	Võlla	695
4284	1877	5	12	22	Perekonna- ja pärimisasjad	Pärnu	Audru	Võlla	735
4627	1890	1	3		NULL	Tartu	Nõo	Aru	640
7732	1885	2	22	15	Varavastased kuriteod	Pärnu	Tori	Sindi	650
4508	1869	1	10		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	364
4445	1886	1	25	1	Perekonna- ja pärimisasjad	Harju	Hageri	Kohila	2482
4278	1861	10	20		Vallamagas	Tartu	Laiuse	Kivijärve	1458
4488	1872	7	21		Kahjutasu; Varavastased kuriteod	Tartu	Nõo	Luke	369
4604	1877	1	31	1	NULL	Järva	Anna	Eivere	651
2141	1874	3	9	5	Varavastased kuriteod	Harju	Hageri	Kohila	700
4285	1879	1	19	190	Perekonna- ja pärimisasjad; Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	1296
4446	1886	4	3	4	NULL	Harju	Hageri	Kohila	23
9060	1863	4	19	24	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	164
4487	1868	11	25	61	Kahjutasu	Harju	Kose	Kose-Uuemõisa	261
4509	1869	1	10		Töö- ja teenistussuhted	Pärnu	Halliste	Pornuse	332
4547	1869	1	31		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	714
5069	1861	1	13	3	Riiklikud, kiriklikud ja kogukondlikud koormised; Laenud ja võlanõuded	Tartu	Torma	Avinurme	181
2146	1874	3	23	6	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	59
4198	1877	5	12	21	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Pärnu	Audru	Võlla	2353
4447	1886	5	1	5	NULL	Harju	Hageri	Kohila	23
4286	1906	4	24	2	NULL	Tartu	Otepää	Pühajärve	199
5068	1889	5	19	87	Kahjutasu	Tartu	Nõo	Pangodi	554
4510	1869	1	10		Vallakohtu asjaajamine ja haldustoimingud 	Pärnu	Halliste	Pornuse	131
4577	1867	2	23		Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	521
6535	1882	4	24	8	Määratlemata	Järva	Ambla	Ambla	235
4549	1867	2	23		Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	290
4281	1879	1	3	189	Kahjutasu	Tartu	Kodavere	Alatskivi	991
4448	1886	6	19	6	NULL	Harju	Hageri	Kohila	23
13613	1881	3	13	22	Perekonna- ja pärimisasjad	Võru	Vastseliina	Misso	225
4490	1906	8	17	4	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Järva	Türi	Türi-Alliku	599
4511	1869	1	10		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	47
4550	1859	12	14	75	Varavastased kuriteod	Tartu	Torma	Avinurme	87
4609	1877	4	11	18	Varavastased kuriteod	Pärnu	Audru	Võlla	1445
4575	1876	7	12		Sõim ja vägivald	Järva	Anna	Eivere	425
2148	1874	4	6	7	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	59
4369	1889	1	10	N8.	Kahjutasu	Tartu	Rõngu	Aakre	834
4279	1884	12	7	169	Varalised tehingud	Pärnu	Tori	Sindi	2418
9059	1873	11	30	65	NULL	Tartu	Kursi	Puurmani	374
4612	1862	5	15		Kahjutasu	Tartu	Laiuse	Kivijärve	442
4606	1889	10	31	233	NULL	Tartu	Otepää	Pühajärve	315
4484	1883	12	15	232	NULL	Viljandi	Kõpu	Suure-Kõpu	1114
5071	1861	1	13	5	Varalised tehingud	Tartu	Torma	Avinurme	156
4449	1853	5	11	80	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	631
4289	1861	NULL	NULL		Varavastased kuriteod	Tartu	Laiuse	Kivijärve	670
8365	1874	10	30	16	NULL	Harju	Hageri	Kohila	23
4512	1869	1	10		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	132
4551	1906	9	19	4	Laenud ja võlanõuded	Järva	Türi	Türi-Alliku	660
4576	1877	4	11	15	Sõim ja vägivald	Pärnu	Audru	Võlla	418
4616	1889	12	29	259	NULL	Tartu	Otepää	Pühajärve	237
4280	1888	12	13	N182	Sõim ja vägivald; Muud üleastumised	Tartu	Rõngu	Aakre	768
4290	1888	12	20	N185 ad.N183.	Töö- ja teenistussuhted	Tartu	Rõngu	Aakre	1254
4257	1888	12	13	N175	Kahjutasu	Tartu	Rõngu	Aakre	450
8366	1874	11	21	17	NULL	Harju	Hageri	Kohila	23
9332	1868	9	13		Määratlemata	Järva	Järva-Jaani	Einmanni	17
19920	1875	7	11	7	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Käända	265
4299	1889	6	20	16	Varavastased kuriteod	Harju	Jüri	Rae	2959
4327	1853	5	4	78	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	445
4318	1889	1	10	N1 adN175. 88.	Kahjutasu	Tartu	Rõngu	Aakre	2280
4294	1890	1	3		NULL	Tartu	Nõo	Aru	857
8367	1874	11	29	18	NULL	Harju	Hageri	Kohila	23
4450	1859	6	27	49	Muud üleastumised	Tartu	Torma	Avinurme	198
6209	1883	3	19	6	Töö- ja teenistussuhted	Järva	Türi	Särevere	261
4491	1868	11	25	62	Kahjutasu	Harju	Kose	Kose-Uuemõisa	484
7554	1879	9	28		Töö- ja teenistussuhted	Tartu	Kodavere	Alatskivi	229
4617	1889	12	29	263	NULL	Tartu	Otepää	Pühajärve	193
4295	1879	1	19	191	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	1964
4297	1889	6	20	15	Kahjutasu	Harju	Jüri	Rae	830
18917	1887	5	8	43	Varalised tehingud; Kahjutasu	Tartu	Võnnu	Ahja	606
4507	1866	2	4		NULL	Viljandi	Põltsamaa	Pajusi	614
4552	1859	12	14	76	Varavastased kuriteod	Tartu	Torma	Avinurme	165
4451	1859	8	25	50	Varavastased kuriteod	Tartu	Torma	Avinurme	154
4300	1889	6	27	17	Töö- ja teenistussuhted	Harju	Jüri	Rae	1048
4492	1872	7	21		Laenud ja võlanõuded	Tartu	Nõo	Luke	285
4513	1869	1	10		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	65
7556	1875	5	2	5	Riiklikud, kiriklikud ja kogukondlikud koormised	Saare	Kihelkonna	Atla	145
1932	1854	8	6	36	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	310
5072	1861	2	21	6	Varavastased kuriteod	Tartu	Torma	Avinurme	160
5281	1889	8	18	129	Perekonna- ja pärimisasjad; Laenud ja võlanõuded; Varavastased kuriteod	Tartu	Nõo	Pangodi	432
2562	1891	6	21	2	Perekonna- ja pärimisasjad	Tartu	Nõo	Meeri	2248
4301	1889	6	27	18	Varavastased kuriteod	Harju	Jüri	Rae	977
4315	1885	1	29	38	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	112
8583	1853	12	14	135	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	357
4335	1885	1	29	41	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	499
4330	1885	1	29	40	Määratlemata	Tartu	Otepää	Pühajärve	386
5073	1861	2	21	7	Varavastased kuriteod	Tartu	Torma	Avinurme	154
4514	1869	1	10		Laenud ja võlanõuded	Pärnu	Halliste	Pornuse	83
4618	1889	12	29	271	NULL	Tartu	Otepää	Pühajärve	165
5321	1890	6	11	10	NULL	Lääne	Ridala	Võnnu	199
4302	1889	6	30	19	Töö- ja teenistussuhted	Harju	Jüri	Rae	1600
4303	1889	6	30	19	Töö- ja teenistussuhted	Harju	Jüri	Rae	1600
4328	1853	5	4	79	NULL	Viljandi	Põltsamaa	Uue-Põltsamaa	447
4515	1889	6	6	141	NULL	Tartu	Otepää	Pühajärve	128
5074	1861	2	21	8	Varavastased kuriteod	Tartu	Torma	Avinurme	158
5217	1825	11	11		Riiklikud, kiriklikud ja kogukondlikud koormised	Saare	Kärla	Kärla	935
4304	1889	9	12	20	Sõim ja vägivald	Harju	Jüri	Rae	455
7963	1867	3	27	6, 15	NULL	Viru	Kadrina	Neeruti	353
4305	1889	9	12	21	Töö- ja teenistussuhted; Laenud ja võlanõuded	Harju	Jüri	Rae	5249
10848	1868	11	28		Perekonna- ja pärimisasjad	Võru	Räpina	Räpina	379
4321	1859	4	24	36	Muud üleastumised	Tartu	Torma	Avinurme	126
4453	1859	8	25	52	Varavastased kuriteod	Tartu	Torma	Avinurme	182
4516	1869	1	17		Riiklikud, kiriklikud ja kogukondlikud koormised	Pärnu	Halliste	Pornuse	130
4578	1876	7	26		Kahjutasu; Varavastased kuriteod	Järva	Anna	Eivere	388
4829	1889	3	28	N42.	Töö- ja teenistussuhted; Laenud ja võlanõuded	Tartu	Rõngu	Aakre	108
4291	1862	2	20		Töö- ja teenistussuhted; Muud üleastumised	Tartu	Laiuse	Kivijärve	529
4517	1889	6	27	143	NULL	Tartu	Otepää	Pühajärve	142
5799	1883	NULL	NULL	356	NULL	Võru	Põlva	Kähri	1041
16915	1890	6	11	10	Määratlemata	Lääne	Kullamaa	Piirsalu	311
4336	1885	1	29	42	Laenud ja võlanõuded	Tartu	Otepää	Pühajärve	504
4579	1867	2	23		Sõim ja vägivald	Harju	Jõelähtme	Jõelähtme	130
4331	1889	5	19	86	Perekonna- ja pärimisasjad; Varalised tehingud	Tartu	Nõo	Pangodi	3945
5075	1861	2	21	9	Varavastased kuriteod	Tartu	Torma	Avinurme	153
4329	1885	1	29	39	Varavastased kuriteod	Tartu	Otepää	Pühajärve	865
7964	1867	3	27	6, 16	NULL	Viru	Kadrina	Neeruti	344
4493	1872	7	21		Sõim ja vägivald	Tartu	Nõo	Luke	117
6471	1867	10	10		Kahjutasu	Harju	Jõelähtme	Jõelähtme	985
4337	1885	1	29	43	Sõim ja vägivald	Tartu	Otepää	Pühajärve	368
5462	1873	11	22		NULL	Tartu	Kursi	Puurmani	613
10089	1880	1	30	381	Varavastased kuriteod	Tartu	Kodavere	Alatskivi	1182
4580	1889	9	4	198	NULL	Tartu	Otepää	Pühajärve	225
5179	1889	10	31	30	Sõim ja vägivald; Muud üleastumised	Harju	Jüri	Rae	1980
4456	1853	5	11	81	Perekonna- ja pärimisasjad	Viljandi	Põltsamaa	Uue-Põltsamaa	214
4729	1872	8	18		Sõim ja vägivald; Varavastased kuriteod	Tartu	Nõo	Luke	527
4608	1889	10	31	238	NULL	Tartu	Otepää	Pühajärve	482
5077	1861	2	21	10	Varavastased kuriteod	Tartu	Torma	Avinurme	154
5078	1861	2	21	11	Varavastased kuriteod	Tartu	Torma	Avinurme	144
4368	1862	3	19		Sõim ja vägivald; Varavastased kuriteod	Tartu	Laiuse	Kivijärve	449
5463	1873	11	22	60	NULL	Tartu	Kursi	Puurmani	177
4656	1885	10	7	10	Kahjutasu; Muud üleastumised	Lääne	Kullamaa	Sooniste	504
4785	1859	5	6	12	NULL	Võru	Urvaste	Urvaste	593
4725	1872	8	18		Sõim ja vägivald	Tartu	Nõo	Luke	516
13614	1881	2	5	602	Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	648
4657	1859	3	27	9	Varavastased kuriteod	Võru	Urvaste	Urvaste	309
4623	1862	8	24		Varavastased kuriteod	Tartu	Laiuse	Kivijärve	698
4786	1889	3	7	N34.	NULL	Tartu	Rõngu	Aakre	190
4726	1865	2	4		Riiklikud, kiriklikud ja kogukondlikud koormised	Saare	Kaarma	Meedla	466
4629	1862	10	18		Sõim ja vägivald	Tartu	Laiuse	Kivijärve	536
4830	1889	3	28	N43.	Töö- ja teenistussuhted; Laenud ja võlanõuded	Tartu	Rõngu	Aakre	273
4443	1889	1	24	N13.	NULL	Tartu	Rõngu	Aakre	1690
12760	1879	2	3	199	Määratlemata	Järva	Türi	Särevere	215
1466	1888	3	14	N54	Perekonna- ja pärimisasjad	Tartu	Rõngu	Aakre	1753
5796	1893	4	9	37/10	Töö- ja teenistussuhted	Lääne	Emmaste	Emmaste	328
5079	1861	2	21	12	Varavastased kuriteod	Tartu	Torma	Avinurme	267
7569	1879	10	28		Laenud ja võlanõuded	Tartu	Kodavere	Alatskivi	266
4628	1890	1	3		NULL	Tartu	Nõo	Aru	463
5076	1889	5	19	88	Varalised tehingud; Kahjutasu	Tartu	Nõo	Pangodi	744
5146	1879	2	6	200	Sõim ja vägivald	Tartu	Kodavere	Alatskivi	1536
4476	1889	1	24	N14.	Määratlemata	Tartu	Rõngu	Aakre	657
5218	1825	11	11		Sõim ja vägivald	Saare	Kärla	Kärla	372
4631	1890	1	3		NULL	Tartu	Nõo	Aru	1214
5056	1884	12	7	172	Sõim ja vägivald	Pärnu	Tori	Sindi	804
5158	1884	12	21	181	Töö- ja teenistussuhted	Pärnu	Tori	Sindi	788
5219	1826	1	30		Perekonna- ja pärimisasjad	Saare	Kärla	Kärla	425
5327	1889	10	20	142	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. ; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	1056
4638	1890	1	3		NULL	Tartu	Nõo	Aru	815
1513	1888	3	22	N60	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	610
4690	1868	1	30		Laenud ja võlanõuded	Järva	Järva-Jaani	Karinu	1062
5216	1888	NULL	NULL		Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Lääne	Kullamaa	Sooniste	4319
4727	1865	5	NULL		Riiklikud, kiriklikud ja kogukondlikud koormised	Saare	Kaarma	Meedla	191
4831	1889	4	18	N44. adN182. 1888.a.	NULL	Tartu	Rõngu	Aakre	142
4495	1889	1	24	N18.	Kahjutasu; Varavastased kuriteod	Tartu	Rõngu	Aakre	612
5080	1889	6	2	89	Varalised tehingud; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	1323
18358	1888	11	7	13-5	Laenud ja võlanõuded	Järva	Türi	Väätsa	2470
5220	1888	10	19	11	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	202
1935	1854	8	27	37	Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.	Tartu	Torma	Avinurme	318
5926	1888	3	14	4	Määratlemata	Järva	Ambla	Ambla	306
4637	1885	4	NULL	4	Töö- ja teenistussuhted; Varavastased kuriteod	Lääne	Kullamaa	Sooniste	786
4640	1885	4	NULL	4	Sõim ja vägivald	Lääne	Kullamaa	Sooniste	797
5081	1889	6	2		Varalised tehingud; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	624
4639	1890	1	3		NULL	Tartu	Nõo	Aru	507
1498	1888	3	14	N56	Laenud ja võlanõuded	Tartu	Rõngu	Aakre	138
5221	1888	11	10	12	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	191
6715	1885	4	2	85	Varavastased kuriteod	Tartu	Otepää	Pühajärve	668
4643	1885	5	10	5	Varavastased kuriteod	Lääne	Kullamaa	Sooniste	416
5082	1889	6	2	91	Perekonna- ja pärimisasjad	Tartu	Nõo	Pangodi	403
1538	1888	3	22	N63	Töö- ja teenistussuhted	Tartu	Rõngu	Aakre	810
5181	1889	10	31	31	Varalised tehingud	Harju	Jüri	Rae	953
5222	1888	12	9	13	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	199
5494	1888	1	9	1	Laenud ja võlanõuded	Järva	Ambla	Ambla	4730
5267	1889	8	11	127	Laenud ja võlanõuded	Tartu	Nõo	Pangodi	454
5328	1889	10	20	143	Sõim ja vägivald	Tartu	Nõo	Pangodi	306
4644	1885	6	8	6	Muud üleastumised	Lääne	Kullamaa	Sooniste	620
3911	1859	3	27	5	NULL	Võru	Urvaste	Urvaste	1163
5223	1888	12	21		Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	77
14435	1876	9	1		Sõim ja vägivald	Tartu	Kodavere	Alatskivi	1323
5083	1889	6	2	92	Laenud ja võlanõuded	Tartu	Nõo	Pangodi	571
5921	1890	1	9	N3.	Kahjutasu; Muud üleastumised	Tartu	Rõngu	Aakre	551
5084	1889	6	2	93	Varalised tehingud; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	491
5174	1863	5	4		Töö- ja teenistussuhted	Tartu	Laiuse	Kivijärve	381
140	1869	2	5	1	Laenud ja võlanõuded	Harju	Kose	Kose-Uuemõisa	1422
5224	1889	1	10	1	Vallakohtu asjaajamine ja haldustoimingud 	Lääne	Kullamaa	Sooniste	210
5255	1872	2	15		Varavastased kuriteod	Viljandi	Põltsamaa	Pajusi	1188
5296	1889	9	1	135	Laenud ja võlanõuded	Tartu	Nõo	Pangodi	955
4650	1885	8	10	8	Sõim ja vägivald; Kahjutasu	Lääne	Kullamaa	Sooniste	1601
4652	1885	9	NULL	9	Kahjutasu; Varavastased kuriteod	Lääne	Kullamaa	Sooniste	439
4648	1859	3	27	8	Sõim ja vägivald	Võru	Urvaste	Urvaste	440
5085	1889	6	2	94	Varalised tehingud; Laenud ja võlanõuded	Tartu	Nõo	Pangodi	705
