id	year	month	day	protocol_number	X_record_type	maakond	kihelkond	vald	number_of_characters	Added geom info_KOOD	Added geom info_MAAKOND	Added geom info_KUBERMANG	Added geom info_xcoord	Added geom info_ycoord
"6932"	"1888"	"3"	"14"	"47"	Muud üleastumised	Võru	Räpina	Kahkva	"239"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"6926"	"1888"	"2"	"29"	"41"	Laenud ja võlanõuded	Võru	Räpina	Kahkva	"656"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"8201"	"1871"	"7"	"16"	"32"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7022"	"1829"	"6"	"4"		"Määratlemata; Kahjutasu"	Viljandi	Paistu	Holstre	"298"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"20025"	"1872"	"11"	"11"	"16"	Määratlemata	Järva	Peetri	Väike-Kareda	"236"	d97164	Järva	Eestimaa	604233.153288118	6528547.66536513
"7250"	"1886"	"8"	"16"	"27"	Varavastased kuriteod	Järva	Ambla	Ambla	"1079"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"6936"	"1888"	"3"	"28"	"50"	Perekonna- ja pärimisasjad	Võru	Räpina	Kahkva	"329"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"8001"	"1888"	"7"	"4"	"86"	Töö- ja teenistussuhted	Võru	Räpina	Kahkva	"733"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"6934"	"1888"	"3"	"14"	"48"	Laenud ja võlanõuded	Võru	Räpina	Kahkva	"1839"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"7024"	"1829"	"6"	"11"		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Paistu	Holstre	"127"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7120"	"1880"	"8"	"7"	"67"	Määratlemata	Võru	Põlva	Kiuma	"307"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"7251"	"1886"	"9"	"6"	"28"	Määratlemata	Järva	Ambla	Ambla	"242"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"6935"	"1888"	"3"	"14"	"49"	Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. 	Võru	Räpina	Kahkva	"2486"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"4084"	"1858"	"7"	"16"	"49"	Määratlemata	Tartu	Torma	Avinurme	"375"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7359"	"1868"	"11"	"4"	"39"	NULL	Harju	Jõelähtme	Jõelähtme	"1952"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"4320"	"1859"	"4"	"24"	"35"	Muud üleastumised	Tartu	Torma	Avinurme	"192"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"9099"	"1882"	"1"	"29"		Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	"139"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"11297"	"1871"	"3"	"4"	"8"	"Töö- ja teenistussuhted; Laenud ja võlanõuded"	Harju	Kose	Triigi	"376"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"7994"	"1874"	"10"	"14"	N30	"Riiklikud, kiriklikud ja kogukondlikud koormised"	Lääne	Ridala	Kiideva	"2898"	d97177	Haapsalu	Eestimaa	477015.603349416	6526164.99053622
"8202"	"1871"	"8"	"6"	"33"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"11463"	"1878"	"4"	"26"	"6"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Harju	Hageri	Kohila	"219"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"14714"	"1869"	"6"	"12"	"6"	Laenud ja võlanõuded	Harju	Keila	Harku	"694"	d97135	Harju	Eestimaa	525841.120598664	6578101.06091372
"6937"	"1888"	"3"	"28"	"51"	Muud üleastumised	Võru	Räpina	Kahkva	"281"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"20715"	"1889"	"3"	"17"	"89"	Laenud ja võlanõuded	Tartu	Võnnu	Ahja	"263"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"7363"	"1868"	"11"	"11"	"40"	Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	"506"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"8002"	"1888"	"7"	"18"	"87"	Muud üleastumised	Võru	Räpina	Kahkva	"131"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"8203"	"1871"	"9"	"10"	"34"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"11464"	"1878"	"5"	"20"	"7"	Vallakohtu asjaajamine ja haldustoimingud 	Harju	Hageri	Kohila	"102"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"6933"	"1885"	"6"	"28"	"53"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"1294"					
"11294"	"1864"	"8"	"3"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"1143"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"6952"	"1887"	"3"	"10"	"5"	Perekonna- ja pärimisasjad	Pärnu	Tõstamaa	Seli	"196"	d97191	Pärnu	Liivimaa	503033.095175945	6466382.73980284
"7013"	"1885"	"10"	"5"	"20"	Määratlemata	Järva	Ambla	Ambla	"293"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"4322"	"1859"	"4"	"24"	"37"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Torma	Avinurme	"190"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"9607"	"1869"	"11"	"21"	"43"	"Kahjutasu; Laenud ja võlanõuded"	Harju	Kose	Kose-Uuemõisa	"950"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"6523"	"1888"	"1"	"4"	"4"	"Varavastased kuriteod; Muud üleastumised"	Võru	Räpina	Kahkva	"1240"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"6938"	"1888"	"3"	"28"	"52"	Varalised tehingud	Võru	Räpina	Kahkva	"1610"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"7015"	"1885"	"10"	"19"	"21"	Määratlemata	Järva	Ambla	Ambla	"292"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7364"	"1868"	"11"	"11"	"41"	Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	"543"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"3973"	"1858"	"3"	"28"	"30"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Torma	Avinurme	"268"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"6940"	"1888"	"3"	"28"	"53"	Varavastased kuriteod	Võru	Räpina	Kahkva	"961"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"6939"	"1885"	"6"	"28"	"54"	Kahjutasu	Võru	Vastseliina	Misso	"1103"					
"6736"	"1882"	"1"	"29"	"16"	"Perekonna- ja pärimisasjad; Varalised tehingud; Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga.; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. "	Võru	Rõuge	Pindi	"484"	d97180	Võru	Liivimaa	675378.71321609	6401745.17589589
"8204"	"1871"	"9"	"24"	"35"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"3975"	"1858"	"3"	"28"	"31"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"171"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7038"	"1885"	"12"	"28"	"28"	Varavastased kuriteod	Järva	Ambla	Ambla	"375"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"11298"	"1871"	"3"	"4"	"9"	Laenud ja võlanõuded	Harju	Kose	Triigi	"308"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"6944"	"1888"	"3"	"28"	"54"	Töö- ja teenistussuhted	Võru	Räpina	Kahkva	"970"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"7254"	"1885"	"8"	"2"	"66"	Kahjutasu	Võru	Vastseliina	Misso	"1123"					
"4323"	"1859"	"4"	"24"	"38"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Tartu	Torma	Avinurme	"174"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7365"	"1868"	"11"	"11"	"42"	"Sõim ja vägivald; Varavastased kuriteod"	Harju	Jõelähtme	Jõelähtme	"1346"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"8205"	"1871"	"10"	"8"	"36"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7918"	"1830"	"8"	"23"		Sõim ja vägivald	Viljandi	Paistu	Holstre	"270"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"6950"	"1833"	"6"	"6"	"2"	Vallakohtu asjaajamine ja haldustoimingud 	Pärnu	Tori	Sindi	"561"	d97189	Pärnu	Liivimaa	547959.632139925	6478515.38020337
"6953"	"1883"	"12"	"12"	"27"	Laenud ja võlanõuded	Järva	Türi	Särevere	"1321"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7366"	"1868"	"11"	"11"	"43"	NULL	Harju	Jõelähtme	Jõelähtme	"216"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"12822"	"1867"	"8"	"4"	"8"	NULL	Viru	Kadrina	Tõdva-Kõnnu	"1497"	d97126	Viru	Eestimaa	614786.200402005	6585010.43707301
"7919"	"1830"	"8"	"30"		Vallakohtu asjaajamine ja haldustoimingud 	Viljandi	Paistu	Holstre	"24"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7039"	"1884"	"4"	"2"	"5"	Vallakohtu asjaajamine ja haldustoimingud 	Järva	Türi	Särevere	"292"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"8206"	"1871"	"10"	"30"	"37"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"6985"	"1885"	"2"	"23"	"4"	Määratlemata	Järva	Ambla	Ambla	"293"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7001"	"1885"	"7"	"13"	"14"	Määratlemata	Järva	Ambla	Ambla	"293"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"6943"	"1881"	"10"	"12"	"21"	Kahjutasu	Lääne	Kullamaa	Piirsalu	"2075"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"6959"	"1883"	"12"	"12"	"29"	"Riiklikud, kiriklikud ja kogukondlikud koormised"	Järva	Türi	Särevere	"476"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"6970"	"1884"	"10"	"6"	"20"	Laenud ja võlanõuded	Järva	Ambla	Ambla	"853"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"8207"	"1871"	"11"	"12"	"38"	NULL	Harju	Hageri	Kohila	"29"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7921"	"1830"	"9"	"6"		Kahjutasu	Viljandi	Paistu	Holstre	"226"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"6977"	"1884"	"12"	"29"	"26"	Määratlemata	Järva	Ambla	Ambla	"298"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"6969"	"1884"	"9"	"22"	"19"	Kahjutasu	Järva	Ambla	Ambla	"1069"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"8208"	"1871"	"11"	"26"	"39"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"6981"	"1829"	"4"	"19"		Laenud ja võlanõuded	Viljandi	Paistu	Holstre	"752"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"6973"	"1884"	"11"	"3"	"22"	Varavastased kuriteod	Järva	Ambla	Ambla	"2247"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7002"	"1829"	"5"	"24"		"Riiklikud, kiriklikud ja kogukondlikud koormised; Suhted kõrgemate kohtutega. Kriminaalasjade algatamine. "	Viljandi	Paistu	Holstre	"178"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7083"	"1821"	"9"	"17"		Sõim ja vägivald	Saare	Mustjala	Mustjala	"174"	d97155	Saare	Liivimaa	401285.136090587	6483635.62627786
"6974"	"1884"	"11"	"17"	"23"	Varavastased kuriteod	Järva	Ambla	Ambla	"568"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"11299"	"1871"	"3"	"4"	"10"	Laenud ja võlanõuded	Harju	Kose	Triigi	"329"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"4325"	"1859"	"5"	"3"	"40"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"252"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"6991"	"1885"	"5"	"4"	"9"	Kahjutasu	Järva	Ambla	Ambla	"508"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"6972"	"1884"	"1"	"14"	"1"	Perekonna- ja pärimisasjad	Järva	Türi	Särevere	"3051"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7084"	"1821"	"9"	"17"		Sõim ja vägivald	Saare	Mustjala	Mustjala	"175"	d97155	Saare	Liivimaa	401285.136090587	6483635.62627786
"7006"	"1885"	"8"	"24"	"16"	Sõim ja vägivald	Järva	Ambla	Ambla	"1012"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7005"	"1829"	"5"	"31"		Varavastased kuriteod	Viljandi	Paistu	Holstre	"400"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7009"	"1885"	"8"	"24"	"17"	Kahjutasu	Järva	Ambla	Ambla	"658"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7253"	"1884"	"8"	"1"	"10"	"Sõim ja vägivald; Varavastased kuriteod"	Järva	Türi	Särevere	"1081"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7367"	"1868"	"11"	"11"	"44"	"Sõim ja vägivald; Varavastased kuriteod"	Harju	Jõelähtme	Jõelähtme	"750"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7012"	"1829"	"5"	"31"		Varalised tehingud	Viljandi	Paistu	Holstre	"386"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7252"	"1868"	"9"	"16"	"29"	Varavastased kuriteod	Harju	Jõelähtme	Jõelähtme	"1288"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7020"	"1885"	"11"	"16"	"23"	Määratlemata	Järva	Ambla	Ambla	"293"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"2738"	"1856"	"9"	"7"	"45"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"416"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"4430"	"1859"	"5"	"3"	"41"	Varavastased kuriteod	Tartu	Torma	Avinurme	"207"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7016"	"1829"	"6"	"4"		Sõim ja vägivald	Viljandi	Paistu	Holstre	"503"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7018"	"1885"	"11"	"2"	"22"	Laenud ja võlanõuded	Järva	Ambla	Ambla	"682"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"4433"	"1859"	"5"	"3"	"42"	Varavastased kuriteod	Tartu	Torma	Avinurme	"208"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7256"	"1868"	"9"	"23"	"30"	Muud üleastumised	Harju	Jõelähtme	Jõelähtme	"349"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7924"	"1867"	"3"	"11"		NULL	Lääne	Ridala	Kiideva	"162"	d97177	Haapsalu	Eestimaa	477015.603349416	6526164.99053622
"8209"	"1871"	"12"	"17"	"40"	NULL	Harju	Hageri	Kohila	"90"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"10507"	"1870"	"3"	"24"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Räpina	"609"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"10555"	"1886"	"3"	"21"	"30"	Laenud ja võlanõuded	Võru	Vastseliina	Misso	"564"					
"7019"	"1829"	"6"	"4"		Sõim ja vägivald	Viljandi	Paistu	Holstre	"293"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7025"	"1868"	"4"	"22"	"12"	Varalised tehingud	Harju	Jõelähtme	Jõelähtme	"800"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7923"	"1846"	"12"	"11"		Varavastased kuriteod	Võru	Põlva	Kähri	"465"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"8003"	"1888"	"7"	"18"	"88"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Räpina	Kahkva	"680"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"7255"	"1886"	"9"	"20"	"28"	Sõim ja vägivald	Järva	Ambla	Ambla	"1714"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"4434"	"1859"	"5"	"3"	"43"	Varavastased kuriteod	Tartu	Torma	Avinurme	"205"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"8210"	"1872"	"1"	"7"	"1"	NULL	Harju	Hageri	Kohila	"24"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7041"	"1829"	"6"	"14"		Perekonna- ja pärimisasjad	Viljandi	Paistu	Holstre	"356"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"7021"	"1885"	"11"	"30"	"24"	Laenud ja võlanõuded	Järva	Ambla	Ambla	"2502"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7029"	"1885"	"11"	"30"	"25"	Töö- ja teenistussuhted	Järva	Ambla	Ambla	"741"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7086"	"1871"	"3"	"12"		NULL	Viljandi	Põltsamaa	Pajusi	"321"	d97167	Viljandi	Liivimaa	619399.898861013	6505119.79985203
"7257"	"1884"	"8"	"1"	"11"	Sõim ja vägivald	Järva	Türi	Särevere	"1249"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7368"	"1868"	"11"	"25"	"45"	Kahjutasu	Harju	Jõelähtme	Jõelähtme	"1231"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7033"	"1885"	"6"	"28"	"55"	Kahjutasu	Võru	Vastseliina	Misso	"452"					
"7036"	"1846"	"8"	"7"		"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Võru	Põlva	Kähri	"860"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"7031"	"1868"	"5"	"6"	"15"	"Sõim ja vägivald; Laenud ja võlanõuded"	Harju	Jõelähtme	Jõelähtme	"1648"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7040"	"1885"	"12"	"28"	"29"	Kahjutasu	Järva	Ambla	Ambla	"1023"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7044"	"1829"	"6"	"29"		"Sõim ja vägivald; Varavastased kuriteod"	Viljandi	Paistu	Holstre	"610"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"4436"	"1859"	"5"	"3"	"45"	Varavastased kuriteod	Tartu	Torma	Avinurme	"211"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7045"	"1884"	"4"	"16"	"6"	"Sõim ja vägivald; Varavastased kuriteod"	Järva	Türi	Särevere	"3073"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7258"	"1868"	"9"	"23"	"31"	Laenud ja võlanõuded	Harju	Jõelähtme	Jõelähtme	"1334"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7088"	"1829"	"7"	"20"		"Määratlemata; Kahjutasu"	Viljandi	Paistu	Holstre	"341"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"8211"	"1872"	"1"	"21"	"2"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"9334"	"1878"	"7"	"7"	"15"	NULL	Võru	Rõuge	Saaluse	"1999"	d97180	Võru	Liivimaa	675378.71321609	6401745.17589589
"9479"	"1879"	"11"	"13"	"346"	Muud üleastumised	Tartu	Kodavere	Alatskivi	"1308"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"6971"	"1884"	"10"	"20"	"21"	Laenud ja võlanõuded	Järva	Ambla	Ambla	"850"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"2742"	"1856"	"9"	"21"	"46"	Perekonna- ja pärimisasjad	Tartu	Torma	Avinurme	"539"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7369"	"1868"	"11"	"25"	"46"	Laenud ja võlanõuded	Harju	Jõelähtme	Jõelähtme	"977"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"4438"	"1859"	"5"	"3"	"46"	Varavastased kuriteod	Tartu	Torma	Avinurme	"298"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7581"	"1879"	"10"	"5"		Muud üleastumised	Tartu	Kodavere	Alatskivi	"361"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"8212"	"1872"	"2"	"4"	"3"	NULL	Harju	Hageri	Kohila	"11"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7047"	"1868"	"5"	"6"	"17"	Sõim ja vägivald	Harju	Jõelähtme	Jõelähtme	"746"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"16921"	"1890"	"7"	"23"	"12"	"Maade ja hoonete rentimine, mõõtmine ja pärandamine. Ehitamine. Suhted mõisa ja kroonuga."	Lääne	Kullamaa	Piirsalu	"289"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"10556"	"1871"	"11"	"11"	"17"	Perekonna- ja pärimisasjad	Harju	Hageri	Kohila	"212"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7089"	"1886"	"2"	"8"	"4"	Muud üleastumised	Järva	Ambla	Ambla	"1292"	d97102	Järva	Eestimaa	604580.353760903	6568316.06079369
"7136"	"1879"	"3"	"3"	"1"	"Riiklikud, kiriklikud ja kogukondlikud koormised"	Lääne	Kullamaa	Piirsalu	"687"	d97143	Haapsalu	Eestimaa	506039.527501306	6531894.26532655
"7122"	"1880"	"8"	"7"	"68"	Muud üleastumised	Võru	Põlva	Kiuma	"444"	d97168	Võru	Liivimaa	682892.830410343	6434294.26803686
"6915"	"1920"	"2"	"7"	"2"	Perekonna- ja pärimisasjad	Saare	Pöide	Laimjala	"1136"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"6916"	"1920"	"5"	"31"	"3"	Perekonna- ja pärimisasjad	Saare	Pöide	Laimjala	"970"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"8213"	"1872"	"2"	"18"	"4"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"7370"	"1868"	"11"	"25"	"47"	Töö- ja teenistussuhted	Harju	Jõelähtme	Jõelähtme	"1145"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"7123"	"1879"	"6"	"18"	"259"	Sõim ja vägivald	Tartu	Kodavere	Alatskivi	"698"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"2745"	"1856"	"11"	"10"	"48"	Varavastased kuriteod	Tartu	Torma	Avinurme	"96"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"19611"	"1888"	"5"	"20"	"88"	Töö- ja teenistussuhted	Tartu	Võnnu	Ahja	"401"	d97205	Tartu	Liivimaa	682511.042098504	6463190.48213771
"6980"	"1920"	"7"	"30"	"4"	Perekonna- ja pärimisasjad	Saare	Pöide	Laimjala	"1538"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"6416"	"1916"	"8"	"11"	"2"	Laenud ja võlanõuded	Saare	Pöide	Laimjala	"879"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"2753"	"1856"	"12"	"14"	"52"	Varavastased kuriteod	Tartu	Torma	Avinurme	"273"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7059"	"1869"	"8"	"1"	"27"	Kahjutasu	Harju	Kose	Kose-Uuemõisa	"1035"	d97142	Harju	Eestimaa	571852.864726451	6559021.0883687
"7061"	"1821"	"4"	"23"		"Vallakohtu asjaajamine ja haldustoimingud ; Perekonna- ja pärimisasjad"	Saare	Mustjala	Mustjala	"534"	d97155	Saare	Liivimaa	401285.136090587	6483635.62627786
"7371"	"1868"	"11"	"25"	"48"	Muud üleastumised	Harju	Jõelähtme	Jõelähtme	"221"	d97121	Harju	Eestimaa	562218.952438089	6591600.42566531
"6422"	"1916"	"10"	"27"	"3"	Varalised tehingud	Saare	Pöide	Laimjala	"1329"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"6593"	"1917"	"5"	"4"	"2"	Perekonna- ja pärimisasjad	Saare	Pöide	Laimjala	"1107"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"8214"	"1872"	"3"	"3"	"5"	NULL	Harju	Hageri	Kohila	"22"	d97108	Harju	Eestimaa	536333.065548865	6557433.89000259
"9265"	"1885"	"11"	"1"	"91"	Perekonna- ja pärimisasjad	Võru	Vastseliina	Misso	"936"					
"7064"	"1821"	"7"	"9"		Varalised tehingud	Saare	Mustjala	Mustjala	"152"	d97155	Saare	Liivimaa	401285.136090587	6483635.62627786
"20677"	"1867"	"7"	"21"		Kahjutasu	Tartu	Kodavere	Pala	"383"	d97138	Tartu	Liivimaa	678443.700571749	6499694.4408131
"7091"	"1829"	"7"	"27"		Määratlemata	Viljandi	Paistu	Holstre	"56"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
"19879"	"1867"	"4"	"3"	"27"	Vallakohtu asjaajamine ja haldustoimingud 	Võru	Räpina	Kahkva	"277"	d97174	Võru	Liivimaa	699441.264460731	6445131.29728697
"7259"	"1884"	"9"	"17"	"11"	Kahjutasu	Järva	Türi	Särevere	"1527"	d97192	Järva	Eestimaa	581053.656070628	6521624.13897247
"7052"	"1915"	"4"	"9"	"3"	Laenud ja võlanõuded	Saare	Pöide	Laimjala	"871"	d97166	Saare	Liivimaa	445956.863773332	6482574.12869283
"7055"	"1873"	"3"	"20"	"2"	"Varalised tehingud; Laenud ja võlanõuded"	Saare	Kihelkonna	Atla	"510"	d97136	Saare	Liivimaa	385314.605643717	6468267.73161256
"7065"	"1821"	"7"	"9"		Muud üleastumised	Saare	Mustjala	Mustjala	"107"	d97155	Saare	Liivimaa	401285.136090587	6483635.62627786
"2889"	"1856"	"12"	"14"	"55"	Varavastased kuriteod	Tartu	Torma	Avinurme	"353"	d97190	Tartu	Liivimaa	664084.411596915	6529980.61375847
"7092"	"1829"	"8"	"3"		Määratlemata	Viljandi	Paistu	Holstre	"59"	d97161	Viljandi	Liivimaa	594372.438485816	6457037.15811181
