"Maakond","Vanuserühm","Murdekeele oskus","Mehed Peab omaks mõnd usku","Mehed Luterlane","Mehed Õigeusklik","Mehed Maausuline","Mehed Baptist","Mehed Jehoova tunnistaja","Mehed Taarausuline","Mehed Kristlikud vabakogudused","Mehed Budist","Mehed Eristamata kristlane","Mehed Katoliiklane","Mehed Nelipühilane","Mehed Muu usk","Mehed Usk teadmata","Mehed Ei pea omaks ühtegi usku","Mehed Ei soovinud vastata","Mehed Suhe religiooni teadmata","Naised Peab omaks mõnd usku","Naised Luterlane","Naised Õigeusklik","Naised Maausuline","Naised Baptist","Naised Jehoova tunnistaja","Naised Taarausuline","Naised Kristlikud vabakogudused","Naised Budist","Naised Eristamata kristlane","Naised Katoliiklane","Naised Nelipühilane","Naised Muu usk","Naised Usk teadmata","Naised Ei pea omaks ühtegi usku","Naised Ei soovinud vastata","Naised Suhe religiooni teadmata"
"Rapla maakond","30-49","..saarte murre",13,3,3,2,1,1,0,0,0,0,0,0,3,0,51,16,0,21,15,3,1,1,0,0,0,0,0,1,0,0,0,36,15,0
"Rapla maakond","30-49","....Kihnu murrak",2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","30-49","..Tartu murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Rapla maakond","30-49","..Võru murre",30,17,5,1,1,2,1,1,1,0,0,0,1,0,94,18,0,42,24,10,2,1,1,1,0,2,0,0,0,1,0,99,30,1
"Rapla maakond","30-49","....Setu murrak",7,2,3,0,0,1,1,0,0,0,0,0,0,0,15,5,0,12,4,7,0,0,1,0,0,0,0,0,0,0,0,14,6,1
"Rapla maakond","30-49","..oskab murret, kuid täpne murre teadmata",1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
"Rapla maakond","30-49","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","30-49","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","30-49","Ei oska murdeid",364,248,23,16,21,5,5,10,5,6,5,5,12,3,3289,533,7,567,413,32,10,37,12,2,17,3,2,10,1,18,10,2742,636,0
"Rapla maakond","30-49","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,34
"Rapla maakond","50-64","Oskab mõnda murret",58,41,4,4,4,2,0,0,0,0,2,0,1,0,170,44,0,97,68,13,4,3,3,0,1,0,0,2,0,3,0,201,39,1
"Rapla maakond","50-64","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
"Rapla maakond","50-64","..keskmurre",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","50-64","..läänemurre",3,2,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,7,5,0,1,0,0,0,1,0,0,0,0,0,0,6,1,0
"Rapla maakond","50-64","..Mulgi murre",3,2,1,0,0,0,0,0,0,0,0,0,0,0,14,4,0,9,7,0,1,0,0,0,0,0,0,0,0,1,0,23,4,0
"Rapla maakond","50-64","..rannikumurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,2,0,3,1,0
"Rapla maakond","50-64","..saarte murre",14,10,0,0,2,1,0,0,0,0,1,0,0,0,47,8,0,14,10,2,0,2,0,0,0,0,0,0,0,0,0,40,12,0
"Rapla maakond","50-64","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","50-64","..Tartu murre",4,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0
"Rapla maakond","50-64","..Võru murre",31,23,3,0,2,1,0,0,0,0,1,0,1,0,99,25,0,50,35,9,1,1,3,0,0,0,0,1,0,0,0,117,18,1
"Rapla maakond","50-64","....Setu murrak",7,3,3,0,0,0,0,0,0,0,1,0,0,0,15,3,0,11,6,5,0,0,0,0,0,0,0,0,0,0,0,19,3,0
"Rapla maakond","50-64","..oskab murret, kuid täpne murre teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"Rapla maakond","50-64","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Rapla maakond","50-64","Ei oska murdeid",326,260,18,7,8,3,9,2,1,2,4,1,8,3,2171,281,1,525,411,36,17,20,8,2,5,0,3,4,5,11,3,2076,430,3
"Rapla maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18
"Rapla maakond","65 ja vanemad","Oskab mõnda murret",67,47,11,1,0,0,2,0,0,0,0,1,4,1,85,8,0,215,170,26,1,3,3,0,0,0,1,0,4,6,1,156,25,1
"Rapla maakond","65 ja vanemad","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Rapla maakond","65 ja vanemad","..keskmurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Rapla maakond","65 ja vanemad","..läänemurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"Rapla maakond","65 ja vanemad","..Mulgi murre",9,7,1,0,0,0,0,0,0,0,0,1,0,0,10,1,0,36,32,0,0,1,2,0,0,0,0,0,0,0,1,23,4,0
"Rapla maakond","65 ja vanemad","..rannikumurre",2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Rapla maakond","65 ja vanemad","..saarte murre",16,10,6,0,0,0,0,0,0,0,0,0,0,0,21,4,0,48,35,8,1,1,0,0,0,0,0,0,1,2,0,41,3,0
"Rapla maakond","65 ja vanemad","....Kihnu murrak",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","65 ja vanemad","..Tartu murre",5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,15,11,2,0,0,0,0,0,0,1,0,0,1,0,8,1,0
"Rapla maakond","65 ja vanemad","..Võru murre",30,19,4,1,0,0,2,0,0,0,0,0,4,0,43,1,0,92,68,16,0,1,1,0,0,0,0,0,3,3,0,69,15,1
"Rapla maakond","65 ja vanemad","....Setu murrak",6,2,1,0,0,0,1,0,0,0,0,0,2,0,5,0,0,18,7,11,0,0,0,0,0,0,0,0,0,0,0,9,3,0
"Rapla maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Rapla maakond","65 ja vanemad","....Põhja-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rapla maakond","65 ja vanemad","....Lõuna-Eesti murre",2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rapla maakond","65 ja vanemad","Ei oska murdeid",484,443,16,5,3,1,5,1,0,4,0,1,2,3,1203,161,5,1386,1264,59,4,17,7,2,4,0,7,0,4,14,4,1703,325,7
"Rapla maakond","65 ja vanemad","Murdekeele oskus teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
"Saare maakond","15-29","Oskab mõnda murret",107,74,6,4,3,2,1,5,0,2,3,2,4,1,683,148,2,135,95,9,3,5,4,0,2,0,3,3,5,4,2,477,157,1
"Saare maakond","15-29","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","15-29","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Saare maakond","15-29","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","..saarte murre",104,72,6,4,3,2,1,5,0,2,3,2,3,1,671,147,2,130,92,7,3,5,4,0,2,0,3,3,5,4,2,464,152,1
"Saare maakond","15-29","....Kihnu murrak",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","15-29","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Saare maakond","15-29","..Võru murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,10,3,0
"Saare maakond","15-29","....Setu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","..oskab murret, kuid täpne murre teadmata",2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","15-29","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","15-29","Ei oska murdeid",116,74,12,0,4,3,2,2,2,1,1,7,7,1,1532,310,3,186,131,16,0,13,7,1,3,0,3,0,5,5,2,1235,281,5
"Saare maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,107
"Saare maakond","30-49","Oskab mõnda murret",262,152,47,14,8,3,9,2,0,6,2,7,6,6,916,173,1,427,319,40,6,14,10,2,1,2,4,1,15,10,3,684,202,2
"Saare maakond","30-49","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","30-49","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","30-49","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","30-49","..Mulgi murre",2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"Saare maakond","30-49","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Saare maakond","30-49","..saarte murre",250,148,43,12,8,3,8,2,0,6,2,7,6,5,870,164,1,404,305,35,5,12,9,2,1,2,4,1,15,10,3,622,179,1
"Saare maakond","30-49","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","30-49","..Tartu murre",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Saare maakond","30-49","..Võru murre",6,2,3,1,0,0,0,0,0,0,0,0,0,0,32,6,0,17,10,3,1,2,1,0,0,0,0,0,0,0,0,48,18,1
"Saare maakond","30-49","....Setu murrak",2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,3,2,1
"Saare maakond","30-49","..oskab murret, kuid täpne murre teadmata",3,1,1,0,0,0,0,0,0,0,0,0,0,1,6,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0
"Saare maakond","30-49","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","30-49","....Lõuna-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","30-49","Ei oska murdeid",330,221,37,6,19,4,3,5,2,1,4,10,11,7,1875,363,3,530,408,34,3,26,10,0,9,2,6,0,12,17,3,1598,457,6
"Saare maakond","30-49","Murdekeele oskus teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
"Saare maakond","50-64","Oskab mõnda murret",259,165,52,8,3,2,8,3,2,1,0,6,5,4,779,131,7,435,312,70,10,17,3,0,0,3,1,0,7,11,1,628,182,2
"Saare maakond","50-64","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","50-64","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","50-64","..läänemurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Saare maakond","50-64","..Mulgi murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"Saare maakond","50-64","..rannikumurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","50-64","..saarte murre",244,155,50,7,3,2,8,2,2,1,0,6,5,3,749,119,6,407,292,68,9,17,1,0,0,2,0,0,7,10,1,584,160,2
"Saare maakond","50-64","....Kihnu murrak",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"Saare maakond","50-64","..Tartu murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
"Saare maakond","50-64","..Võru murre",11,7,2,1,0,0,0,1,0,0,0,0,0,0,15,5,0,18,14,1,0,0,2,0,0,0,0,0,0,1,0,32,21,0
"Saare maakond","50-64","....Setu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0
"Saare maakond","50-64","..oskab murret, kuid täpne murre teadmata",3,2,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0
"Saare maakond","50-64","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","50-64","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","50-64","Ei oska murdeid",252,162,49,2,10,0,6,1,1,0,0,4,10,7,1252,248,3,472,347,48,5,22,7,0,4,2,3,3,9,16,6,1228,296,1
"Saare maakond","50-64","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"Saare maakond","65 ja vanemad","Oskab mõnda murret",421,286,104,4,9,3,5,0,0,1,0,0,7,2,442,80,1,1159,753,318,2,42,3,0,4,0,4,0,6,25,2,515,133,1
"Saare maakond","65 ja vanemad","..idamurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Saare maakond","65 ja vanemad","..keskmurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","65 ja vanemad","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","65 ja vanemad","..Mulgi murre",5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"Saare maakond","65 ja vanemad","..rannikumurre",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","65 ja vanemad","..saarte murre",395,266,101,3,9,2,4,0,0,1,0,0,7,2,423,76,0,1109,714,309,2,42,2,0,4,0,4,0,5,25,2,474,122,1
"Saare maakond","65 ja vanemad","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Saare maakond","65 ja vanemad","..Tartu murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Saare maakond","65 ja vanemad","..Võru murre",15,9,3,1,0,1,1,0,0,0,0,0,0,0,12,2,1,32,23,7,0,0,1,0,0,0,0,0,1,0,0,30,6,0
"Saare maakond","65 ja vanemad","....Setu murrak",2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Saare maakond","65 ja vanemad","..oskab murret, kuid täpne murre teadmata",2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Saare maakond","65 ja vanemad","....Põhja-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","65 ja vanemad","....Lõuna-Eesti murre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saare maakond","65 ja vanemad","Ei oska murdeid",416,294,82,1,23,0,0,0,0,0,0,4,11,1,696,109,7,1161,773,272,3,56,5,1,4,0,3,0,8,31,5,869,202,10
"Saare maakond","65 ja vanemad","Murdekeele oskus teadmata",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
"Tartu maakond","15-29","Oskab mõnda murret",263,129,53,8,8,6,5,3,6,7,2,1,30,5,1345,238,2,397,238,74,20,11,5,1,3,2,7,6,2,20,8,1394,310,1
"Tartu maakond","15-29","..idamurre",5,2,1,0,0,0,0,0,0,0,0,0,2,0,11,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0
"Tartu maakond","15-29","..keskmurre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tartu maakond","15-29","..läänemurre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"Tartu maakond","15-29","..Mulgi murre",2,2,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,14,8,0,1,0,0,0,0,0,0,1,0,3,1,46,9,0
"Tartu maakond","15-29","..rannikumurre",1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0
"Tartu maakond","15-29","..saarte murre",22,10,2,0,2,0,1,0,0,3,0,1,3,0,103,14,0,35,17,2,3,4,0,0,0,1,1,0,2,2,3,161,29,0
"Tartu maakond","15-29","....Kihnu murrak",1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Tartu maakond","15-29","..Tartu murre",7,2,0,1,1,0,0,0,1,0,0,0,2,0,36,5,0,11,6,1,1,1,0,0,0,0,0,1,0,1,0,36,4,0
"Tartu maakond","15-29","..Võru murre",219,110,50,5,4,6,4,3,5,4,2,0,21,5,1143,207,2,328,204,70,14,6,5,1,2,1,5,4,0,12,4,1120,263,1
"Tartu maakond","15-29","....Setu murrak",50,14,28,1,0,0,1,1,0,0,0,0,4,1,184,40,0,86,32,43,3,1,2,0,1,0,1,1,0,2,0,157,57,1
"Tartu maakond","15-29","..oskab murret, kuid täpne murre teadmata",6,2,0,1,1,0,0,0,0,0,0,0,2,0,16,6,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0
"Tartu maakond","15-29","....Põhja-Eesti murre",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tartu maakond","15-29","....Lõuna-Eesti murre",2,1,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"Tartu maakond","15-29","Ei oska murdeid",917,500,93,23,67,23,10,19,14,14,25,11,104,14,10819,1675,18,1402,948,141,15,75,24,2,26,13,25,25,8,81,19,10658,1848,15
"Tartu maakond","15-29","Murdekeele oskus teadmata",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,499
"Tartu maakond","30-49","Oskab mõnda murret",773,455,112,45,19,11,21,6,18,13,12,3,46,12,2249,521,2,975,668,137,31,27,14,5,9,11,9,14,2,38,10,1908,562,3
"Tartu maakond","30-49","..idamurre",17,8,0,0,0,0,1,0,1,1,0,0,5,1,31,3,0,15,11,0,0,2,0,0,0,0,0,0,0,2,0,15,6,0
"Tartu maakond","30-49","..keskmurre",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Tartu maakond","30-49","..läänemurre",4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
"Tartu maakond","30-49","..Mulgi murre",28,20,0,2,0,0,0,1,2,0,0,0,1,2,71,24,0,39,28,5,1,0,1,0,0,1,1,0,0,2,0,64,14,0
"Tartu maakond","30-49","..rannikumurre",4,1,0,1,0,0,0,0,0,1,0,0,1,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,0
"Tartu maakond","30-49","..saarte murre",44,29,1,4,2,0,2,1,0,0,0,1,3,1,109,21,0,51,36,2,5,2,0,0,1,0,0,0,1,3,1,84,18,0
"Tartu maakond","30-49","....Kihnu murrak",2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"Tartu maakond","30-49","..Tartu murre",47,25,3,3,1,0,0,0,3,2,2,0,7,1,105,17,0,63,46,3,3,1,0,0,1,1,0,0,0,7,1,93,19,0
"Tartu maakond","30-49","..Võru murre",613,361,108,34,16,11,18,3,11,9,10,2,25,5,1885,445,2,781,529,124,22,21,13,4,7,9,6,14,1,23,8,1609,486,3
"Tartu maakond","30-49","....Setu murrak",152,46,73,7,3,3,6,0,4,3,3,0,4,0,308,83,1,177,70,88,2,4,1,0,0,2,0,2,1,7,0,264,105,1
"Tartu maakond","30-49","..oskab murret, kuid täpne murre teadmata",14,7,0,1,0,0,0,1,0,0,0,0,3,2,41,8,0,18,13,2,0,0,0,1,0,0,2,0,0,0,0,33,14,0
"Tartu maakond","30-49","....Põhja-Eesti murre",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tartu maakond","30-49","....Lõuna-Eesti murre",9,5,0,0,0,0,0,1,0,0,0,0,2,1,20,3,0,11,8,0,0,0,0,1,0,0,2,0,0,0,0,20,9,0
"Tartu maakond","30-49","Ei oska murdeid",1415,905,117,38,43,25,18,23,40,15,28,15,109,39,9833,1753,14,2133,1534,169,31,69,41,9,41,28,31,45,12,88,35,9113,2152,22
"Tartu maakond","30-49","Murdekeele oskus teadmata",1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,161
"Tartu maakond","50-64","Oskab mõnda murret",548,359,99,16,9,3,17,3,13,4,7,1,14,3,1491,267,3,940,657,157,16,21,15,7,0,4,13,10,3,31,6,1724,402,2
"Tartu maakond","50-64","..idamurre",19,16,0,1,1,0,0,0,1,0,0,0,0,0,25,6,0,25,22,0,0,1,0,0,0,0,1,0,0,1,0,31,7,0
"Tartu maakond","50-64","..keskmurre",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Tartu maakond","50-64","..läänemurre",2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Tartu maakond","50-64","..Mulgi murre",24,21,1,0,0,0,0,0,0,1,0,0,0,1,62,4,0,46,36,3,3,0,0,0,0,1,0,0,0,2,1,73,19,0
"Tartu maakond","50-64","..rannikumurre",3,1,0,1,0,0,0,0,1,0,0,0,0,0,5,2,0,5,3,0,0,0,0,0,0,0,1,0,0,1,0,8,1,0
"Tartu maakond","50-64","..saarte murre",16,9,5,1,0,0,1,0,0,0,0,0,0,0,47,12,0,40,28,5,2,0,1,1,0,0,0,0,0,3,0,52,13,0
"Tartu maakond","50-64","....Kihnu murrak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tartu maakond","50-64","..Tartu murre",57,45,4,2,0,0,4,0,0,0,1,1,0,0,145,19,0,97,75,7,4,2,0,2,0,1,1,2,0,3,0,170,43,0
